epoch_no,source,size_bucket,total_active_stake_ada,active_pool_count,0pct_stake_ada,0pct_pool_count,gt_0_0001pct_stake_ada,gt_0_0001pct_pool_count,0001pct_001pct_stake_ada,0001pct_001pct_pool_count,001pct_01pct_stake_ada,001pct_01pct_pool_count,01pct_1pct_stake_ada,01pct_1pct_pool_count,1pct_10pct_stake_ada,1pct_10pct_pool_count,10pct_50pct_stake_ada,10pct_50pct_pool_count,gt_50pct_stake_ada,gt_50pct_pool_count
394,local_history,<3M ADA,693615001.5081953,2111,18151914.597285,113,14271825.723613998,16,23703897.003559,23,42245406.211917,55,95387912.31858502,133,301335492.36418694,425,145189975.99642995,514,53328577.292619,832
394,local_history,>70M ADA,1082859712.397554,15,0.0,0,148186467.02560598,2,154916773.877842,2,0.0,0,74535639.341042,1,140897677.712282,2,70968541.638096,1,493354612.802686,7
395,local_history,10M-30M ADA,4507374878.825056,239,112370966.87271199,6,356912245.211344,18,384182528.794716,20,459272162.11192703,25,2046377705.2661154,108,1083942135.353273,58,64317135.214968994,4,0.0,0
395,local_history,30M-70M ADA,17321628996.444454,330,3612023882.251604,65,3416564842.0205917,56,1494579183.8470755,32,1025482296.7114191,20,4844693145.281033,101,1865437438.710681,38,350221295.221991,7,712626912.4000361,11
395,local_history,3M-10M ADA,1403971384.3437598,249,56980599.899167,8,69098871.02038799,10,76051261.684621,15,172955936.389029,33,411760875.053309,68,468714308.03378206,88,145241254.71465197,26,3168277.548812,1
395,local_history,<3M ADA,701570542.4267732,2115,19632070.379998997,113,14433366.428878002,16,26657790.587272003,23,43054916.88231399,56,94712703.65900205,133,302427586.94462514,419,146154258.84371802,516,54497848.70096401,839
395,local_history,>70M ADA,1292980129.2873802,18,0.0,0,218821388.843568,3,157285064.10445797,2,0.0,0,140504246.133688,2,211710393.05953997,3,70977297.677138,1,493681739.46898806,7
396,local_history,10M-30M ADA,4598913866.245083,243,112391479.024243,6,411452463.33204,20,357672459.78409696,18,423651276.044827,23,2084561360.814183,111,1114058347.2720795,60,95126479.973614,5,0.0,0
396,local_history,30M-70M ADA,17323951467.626213,329,3561126575.623723,65,3485215836.2863026,57,1496045971.5794945,32,1026802399.9953121,20,4913069029.381647,101,1873754950.2391455,38,251085750.89270502,5,716850953.627884,11
396,local_history,3M-10M ADA,1373818759.385314,246,56757986.09206599,8,69324173.40840001,10,77680746.96593,15,172315357.38019702,33,384249564.92833394,65,459231637.0711148,87,151089256.55651897,27,3170036.982753,1
396,local_history,<3M ADA,706738518.536944,2114,19977711.493685003,111,14334046.619633999,16,23747270.738224,23,41496479.93420801,54,99350479.26215303,136,305248916.64863527,422,147900742.51926282,514,54682871.32114198,838
396,local_history,>70M ADA,1223610576.1572146,17,0.0,0,148311015.655388,2,155858160.90747,2,0.0,0,70500516.365178,1,212595313.46795303,3,142339314.69248998,2,494006255.06873596,7
397,local_history,10M-30M ADA,4581024994.67311,243,112916595.78589499,6,365904482.299374,19,331032238.3119889,17,448001722.5535,24,2104119773.8490007,112,1126074694.884526,60,92975486.988829,5,0.0,0
397,local_history,30M-70M ADA,17411211494.859455,330,3542532495.872015,65,3524903229.528305,58,1493290220.8632123,32,1030579186.940991,20,4989820370.22647,102,1918624904.2273786,38,252636629.680541,5,658824457.5205561,10
397,local_history,3M-10M ADA,1372137618.0646582,245,53301370.915517,8,69178164.230856,10,80803491.35635601,15,168841857.98235804,32,389935823.50345993,66,455669461.231854,86,151114135.90269795,27,3293312.941559,1
397,local_history,<3M ADA,707743921.0332593,2117,20577077.708382994,112,14301059.425732996,15,23494295.287394,23,38893496.70169899,55,96255530.63269499,135,318057219.9521446,423,140860663.81468108,510,55304577.51052897,844
397,local_history,>70M ADA,1154624130.103798,16,0.0,0,149885044.63787597,2,156980750.978849,2,0.0,0,0.0,0,141607266.59141898,2,141365059.257024,2,564786008.63863,8
398,local_history,10M-30M ADA,4568563054.063605,241,112937381.097381,6,390609452.59843403,20,361816682.742398,19,427256841.232118,22,2097419259.0028212,111,1085511541.7614293,58,93011895.62902302,5,0.0,0
398,local_history,30M-70M ADA,17011842324.247236,324,3546065415.772686,65,3468567685.7992845,57,1310243228.9702196,29,1042208516.2599391,20,4902523868.122837,100,1795099399.8120565,37,284529345.961807,6,662604863.5484071,10
398,local_history,3M-10M ADA,1415299363.2805882,251,53232931.866074,8,69589838.378991,10,79463008.644977,15,172840683.915263,32,415601028.422667,70,468422054.8706381,88,152852821.736954,27,3296995.445024,1
398,local_history,<3M ADA,700311937.055192,2112,21828210.488576997,112,14506355.748748997,15,22611122.092524998,22,47144962.189164996,57,87363424.72005202,132,311749888.2055929,420,138546757.86765096,518,56561215.74287897,836
398,local_history,>70M ADA,1495408039.8942294,21,0.0,0,361449386.780725,5,73861968.362066,1,0.0,0,70035578.980096,1,353995364.856964,5,70945930.434396,1,565119810.4799819,8
399,local_history,10M-30M ADA,4586137579.155596,242,128349155.76362097,7,405315449.09758997,20,360022684.12926704,19,429294641.512116,22,2097174695.4598103,111,1061781839.158758,57,104199114.034433,6,0.0,0
399,local_history,30M-70M ADA,16507840764.86412,317,3427854284.2114472,64,3398697828.472099,56,1307951246.18354,29,982187894.8278192,19,4669328732.158368,97,1811328926.0971098,37,303636773.221549,6,606855079.692187,9
399,local_history,3M-10M ADA,1445662530.2566366,258,60264580.734512,10,69909496.026903,10,79254593.137537,15,183466372.63707796,34,410340008.1176502,69,487725977.46510696,92,151400588.330562,27,3300913.807288,1
399,local_history,<3M ADA,685639915.5427085,2102,16497565.045626998,110,11281306.579573,15,22189501.686863,19,45975245.90186499,57,89721573.17570402,135,303027621.8403489,422,140601034.1889901,510,56346067.123737976,834
399,local_history,>70M ADA,1708311641.99114,24,0.0,0,431604693.505683,6,73974546.659696,1,0.0,0,210903312.02242696,3,355245351.885458,5,71121879.021687,1,565461858.896189,8
400,local_history,10M-30M ADA,4599949348.285311,241,98880590.394336,6,436223343.471447,20,353207192.03544694,18,428615388.36963606,22,2089855084.9380164,110,1077930714.6971426,58,115237034.379283,7,0.0,0
400,local_history,30M-70M ADA,16339768624.45942,313,3459381995.7759666,65,3433906463.1388297,56,1029934614.842451,23,974914349.4259291,19,4715199636.218264,97,1764324981.2537744,37,304849964.637902,6,657256619.166303,10
400,local_history,3M-10M ADA,1463816175.8210168,263,66885772.375847,11,69945539.559295,10,82074668.556059,15,183547306.59215698,34,419254968.1370721,73,502424696.9165911,94,136382310.04827997,25,3300913.635715,1
400,local_history,<3M ADA,680558194.4341034,2105,16644900.455864001,110,13476907.919746,16,24977923.183174003,20,43547959.469596006,55,89187030.57879299,135,295719251.7240578,424,138359144.81527895,509,58645076.28759199,836
400,local_history,>70M ADA,1639721501.048369,23,0.0,0,431952543.27618504,6,74283790.507847,1,0.0,0,140471855.551666,2,426756034.6632409,6,71022190.255131,1,495235086.79429895,7
401,local_history,10M-30M ADA,4412006972.802846,234,98911218.601141,6,315330511.244524,16,350735997.3855089,18,412497637.5419261,21,2124875535.8308659,112,994947663.368709,54,114708408.83017401,7,0.0,0
401,local_history,30M-70M ADA,16374580060.411879,316,3459718990.6708155,65,3120999666.804574,52,1031764085.252966,23,974549978.3596271,19,4741529418.783245,99,1813481385.2066293,38,326503305.399206,6,906033229.9348041,14
401,local_history,3M-10M ADA,1437991972.5063887,258,67399045.798575,11,69140579.59085299,10,81915846.65013899,15,180530872.785468,33,412576322.87043804,72,496483988.5741142,93,126629320.40577498,23,3315995.831027,1
401,local_history,<3M ADA,691383487.9568871,2106,16998875.569253996,111,13590645.423184002,16,22629107.933326,18,43374327.67788301,57,91883932.03903006,142,303929855.9065107,426,141039522.70603803,502,57937220.701659985,834
401,local_history,>70M ADA,1708976463.3651354,24,0.0,0,502772226.355801,7,73967160.233681,1,0.0,0,212618549.728643,3,352984624.375672,5,71095356.410866,1,495538546.26047206,7
402,local_history,10M-30M ADA,4269046395.6404834,227,97566100.72036201,6,286803729.72617203,15,348218270.768696,18,382200083.90169203,20,2039940788.561356,107,996988711.2323512,54,117328710.729853,7,0.0,0
402,local_history,30M-70M ADA,16438934197.354372,319,3451233469.797437,65,3151687152.438826,53,1033891938.780844,23,1023225223.9502691,20,4701765885.864206,100,1891549470.800752,39,279255571.702024,5,906325484.0200231,14
402,local_history,3M-10M ADA,1461067530.270294,258,67816618.946374,11,68526857.759717,10,85656506.71480401,15,176623151.838875,32,442203830.2187519,74,491493373.0610612,92,125431701.470688,23,3315490.260023,1
402,local_history,<3M ADA,686508752.965939,2103,16468187.223946998,111,13561456.23665,15,22802928.287139006,19,42331723.82928001,55,93324645.77063999,144,301620053.68346614,425,137370138.76424795,493,59029619.17056899,841
402,local_history,>70M ADA,1781139853.976174,25,0.0,0,503334711.67761195,7,73982345.991542,1,0.0,0,283064245.000685,4,282754474.568192,4,142154795.488993,2,495849281.24915004,7
403,local_history,10M-30M ADA,4319709237.9841,229,97584196.34166701,6,287619943.279008,15,361895549.552345,18,381988384.63293,20,2056890252.2800443,108,1011698857.050024,55,122032054.848084,7,0.0,0
403,local_history,30M-70M ADA,16122378748.908072,313,3451540805.1652017,65,3096794370.113511,53,1033293403.551492,23,992692684.9132478,19,4635708376.886082,98,1758209434.9919553,37,277839260.873242,5,876300412.413334,13
403,local_history,3M-10M ADA,1498201967.1488247,264,68106978.16319901,11,69213749.48865,10,86455952.33812,15,184184744.468387,33,453408888.1250388,77,510495728.93905514,95,123019785.994266,22,3316139.632109,1
403,local_history,<3M ADA,685612173.624285,2099,16574878.481834996,111,16956149.650350995,16,21764234.534668002,19,41208837.82988301,55,95402230.09016502,146,295704067.5096,428,140578962.76619196,493,57422812.76159098,831
403,local_history,>70M ADA,1922595751.1449633,27,0.0,0,503306678.29380196,7,74102683.157362,1,0.0,0,283130434.711937,4,424522802.81356704,6,141372835.978298,2,496160316.18999803,7
404,local_history,10M-30M ADA,4304648914.153056,227,97580139.29974301,6,294464981.242967,15,343932111.28084904,17,336179211.89103997,18,2124407977.0008707,111,993477276.8955611,54,114607216.54202701,6,0.0,0
404,local_history,30M-70M ADA,15997687060.287764,312,3274231036.645053,63,3123011561.731999,54,1036190452.8361919,23,1002426099.5858771,19,4561421449.364852,97,1845380563.894287,38,208486151.857111,4,946539744.3724079,14
404,local_history,3M-10M ADA,1510857758.0815916,266,69842772.63381,11,69498745.174233,10,84464101.82204701,15,186248799.18726,33,472772210.96872,80,518659270.11130196,96,106051899.96023199,20,3319958.223987,1
404,local_history,<3M ADA,677489672.3690445,2085,14875359.650513,113,17026061.498618998,16,24133806.279091,20,38785545.161575,53,90402721.35598004,140,291241534.83837515,425,143091733.36981213,498,57932910.21507799,820
404,local_history,>70M ADA,1853392233.0784094,26,0.0,0,433324537.823298,6,74845708.727842,1,0.0,0,353252822.397489,5,353343044.11694604,5,142222925.966946,2,496403194.045888,7
405,local_history,10M-30M ADA,4373314598.956804,229,97603960.63303299,6,292002017.733509,15,354827329.78805804,18,336876897.557125,18,2142032049.8690927,110,1054505679.345905,57,95466664.030083,5,0.0,0
405,local_history,30M-70M ADA,15743544344.02002,305,2952091893.5786166,57,3124203310.0806046,54,1034787298.7965701,23,1013858353.3676318,19,4535885809.083007,95,1856926706.2808437,38,209517792.295695,4,1016273180.5370542,15
405,local_history,3M-10M ADA,1505767651.9906619,263,70595777.077431,11,76037222.030678,11,78407089.60127002,14,173463755.14963996,31,492923502.320926,82,504957498.81365603,93,106199404.68581699,20,3183402.311244,1
405,local_history,<3M ADA,682185483.874312,2084,15272768.258838996,114,17042126.104795,16,25000646.97971,20,42662887.785400994,52,91701843.85680602,141,290280986.3475517,417,144687757.3912831,500,55536467.149926,824
405,local_history,>70M ADA,2038834309.396434,25,0.0,0,757824404.64135,7,74840085.935372,1,0.0,0,353740081.98024106,5,355364402.25647104,5,71134698.211077,1,425930636.371923,6
406,local_history,10M-30M ADA,4408440265.250315,232,98140451.220971,6,291344550.800245,15,362877495.171019,19,336975762.51514304,18,2128555378.466127,110,1093529473.247086,59,97017153.829725,5,0.0,0
406,local_history,30M-70M ADA,15316122421.980984,298,2945519943.5254245,57,2672527351.3925347,47,1037235549.3483529,23,995706520.485615,19,4564951280.1806965,95,1873710933.1463158,38,209796247.904043,4,1016674595.997991,15
406,local_history,3M-10M ADA,1460059984.0598423,256,71303241.903577,11,76863617.176898,11,89365099.85570799,16,151164301.546397,27,478379568.4097171,81,484455419.7572278,89,105343732.40570702,20,3185003.004611,1
406,local_history,<3M ADA,700157887.3083097,2093,15268727.950012,114,24034885.923813,23,25051319.033972003,20,46119934.54347101,54,94107134.28445806,138,293961109.6019773,416,146272127.7415909,505,55342648.22901397,823
406,local_history,>70M ADA,1968171437.764794,24,0.0,0,758164668.7025061,7,74990223.868442,1,0.0,0,282990444.051617,4,355168897.27631396,5,70647827.754229,1,426209376.111686,6
407,local_history,10M-30M ADA,4433202850.293707,235,144661106.152148,9,290627649.704168,15,300948935.566097,15,337486786.45466805,18,2129814215.2003102,110,1136123962.1950796,63,93540195.021233,5,0.0,0
407,local_history,30M-70M ADA,15630995403.753365,302,2831272272.1932726,54,2689948513.0421357,47,1358471485.2167966,28,944704836.1427828,18,4456257685.866138,93,2047706282.8432543,42,285715537.534719,5,1016918790.914262,15
407,local_history,3M-10M ADA,1401764846.5629303,251,71802580.773452,11,68166060.82578701,10,96014617.23042402,18,150560398.76270998,27,470511556.730559,79,432909953.018731,84,108613091.68246897,21,3186587.538797,1
407,local_history,<3M ADA,694218872.5723104,2089,15302036.950766996,114,23895094.278153006,23,27665496.625103995,21,43602624.80567501,53,91680860.453169,141,296359703.44865614,416,136549110.868519,499,59163945.14226602,822
407,local_history,>70M ADA,1643112052.592654,23,0.0,0,433882412.659069,6,145811639.199077,2,0.0,0,353623109.996283,5,283336656.671998,4,0.0,0,426458234.06622696,6
408,local_history,10M-30M ADA,4431414680.363203,235,150234015.210217,9,280170648.8104811,15,311488431.0604929,16,316759475.00368094,17,2133169472.6204267,110,1146609169.8925083,63,92983467.765398,5,0.0,0
408,local_history,30M-70M ADA,15534456033.578533,301,2745106956.333697,53,2700060925.106016,47,1394559098.2851403,29,941670523.4820191,18,4636289700.47735,96,1880155942.4910493,39,288386848.740437,5,948226038.662824,14
408,local_history,3M-10M ADA,1383289666.665063,250,71902371.596593,11,68141657.399171,10,89767850.72459301,18,140798890.68965104,26,466523908.7539859,79,426773708.78439325,83,116040961.89299399,22,3340316.823683,1
408,local_history,<3M ADA,687466946.1115012,2090,15460890.130889993,114,23901842.180972002,23,29826622.714223996,23,41606872.80183599,51,86925345.39454907,139,294069054.51707166,418,135180367.20788094,497,60495951.164076015,825
408,local_history,>70M ADA,1786935543.3933902,25,72490776.907448,1,434252603.06171703,6,145419589.385373,2,0.0,0,212915927.75088298,3,425057979.499367,6,0.0,0,496798666.788602,7
409,local_history,10M-30M ADA,4580780012.093676,242,158914588.38009802,9,327232977.109707,17,315395757.26021904,15,378551835.06905705,20,2141598786.2955916,112,1165715062.2024748,64,93371005.77652901,5,0.0,0
409,local_history,30M-70M ADA,14923785802.057257,289,2736082260.657109,53,2220953017.6327643,39,1367601342.9091687,28,947863722.666229,18,4610873286.490673,95,1805088838.3346796,37,218199932.076103,4,1017123401.2905228,15
409,local_history,3M-10M ADA,1392185700.6660943,253,73518532.716044,11,68306511.678968,10,88981278.042897,18,156583906.752822,29,447616117.29996616,77,432359216.334496,83,121484193.81599197,24,3335944.024909,1
409,local_history,<3M ADA,697587081.1609377,2101,16193298.042209994,115,30560408.603577007,29,24249195.176205996,23,37577092.29033199,48,89848439.10543099,142,297826682.14345294,422,138088790.36058104,490,63243175.43914702,832
409,local_history,>70M ADA,1713832682.0281258,24,0.0,0,364095462.31755805,5,144831724.981118,2,0.0,0,283918623.567744,4,423683341.890705,6,70320912.920144,1,426982616.350857,6
410,local_history,10M-30M ADA,4590617306.688076,242,173260265.78340897,10,338056730.261313,18,332529440.60824907,16,379690675.77796906,20,2103846448.5990553,109,1171855743.193446,64,91378002.464634,5,0.0,0
410,local_history,30M-70M ADA,14696902391.191666,285,2563069655.3129764,50,2225924845.1466217,39,1240793470.1939409,26,943798520.8766462,18,4618428602.954016,95,1842001713.465892,37,248749298.19562,5,1014136285.045944,15
410,local_history,3M-10M ADA,1428848791.7694445,259,63403104.729168005,9,68800710.04645401,10,85831882.522107,17,156025270.18458998,29,475436812.223931,79,449712243.7307268,89,126294416.41562101,25,3344351.916846,1
410,local_history,<3M ADA,690083850.467316,2093,18054652.607677996,117,31813263.7412,30,27202766.573557,23,38204073.69083299,49,93929074.75219099,140,288780044.418728,415,128429138.76104908,483,63670835.92207904,836
410,local_history,>70M ADA,2000619561.1992917,27,245575675.876214,3,472418511.132455,6,144121471.655835,2,0.0,0,284015831.18415,4,356141756.973836,5,71101531.225205,1,427244783.15159696,6
411,local_history,10M-30M ADA,4557388124.4526,240,140976329.37595698,8,332814772.100452,18,332369256.7212339,16,362473295.88160294,19,2094752185.1333911,108,1173426363.9641585,65,120575921.275801,6,0.0,0
411,local_history,30M-70M ADA,14319141175.866093,279,2618128136.588693,51,1966153802.6766164,35,1240472544.30418,26,939948301.2501329,18,4558729427.079564,94,1839869084.9886048,37,221308026.523898,4,934531852.454388,14
411,local_history,3M-10M ADA,1456402829.0402389,260,63376199.029874995,9,68981378.14518401,10,90328112.54843,18,159841246.958332,29,470338898.46662307,77,464105392.0344398,90,127785232.81900498,25,11646369.038348999,2
411,local_history,<3M ADA,689280517.7125423,2101,17846015.897214994,116,31105844.719123,30,25176387.557205003,28,42441374.381222,51,96771540.05912201,138,288552062.6250606,416,123279239.47098614,481,64108053.002608016,841
411,local_history,>70M ADA,2129889627.7876256,29,236165798.157267,3,471087240.67976,6,143990856.14582598,2,0.0,0,353455575.86974996,5,356408208.761199,5,71258831.108488,1,497523117.065336,7
412,local_history,10M-30M ADA,4497264286.9443865,238,112539845.953374,7,332003812.305358,18,331940765.251101,16,360920794.52984506,19,2060296269.701206,107,1178387229.5522103,65,121175569.651292,6,0.0,0
412,local_history,30M-70M ADA,14475099837.014753,282,2660530356.2035785,52,1966245251.727733,35,1243203493.893268,26,939022351.96164,18,4590100756.195438,95,1922074016.4554677,38,218719463.644362,4,935204146.933259,14
412,local_history,3M-10M ADA,1463635642.3468456,260,64142995.942609005,9,74422385.70745501,11,90132279.253683,18,159877598.53451505,29,470979011.8290279,78,463746741.4866538,88,128580878.645185,25,11753750.947716,2
412,local_history,<3M ADA,689856220.5154276,2098,18080326.93850699,117,32081676.335051995,31,24914795.043927,26,43148536.27265299,53,86761478.33109105,133,293575540.2414829,414,126970869.93570907,485,64322997.41700396,839
412,local_history,>70M ADA,1987471364.1886837,27,234828892.449418,3,400246793.30397904,5,143937624.62471902,2,0.0,0,354463775.65498203,5,284919011.298897,4,71241904.155659,1,497833362.70102996,7
413,local_history,10M-30M ADA,4481368458.096565,239,112527658.084948,7,343677245.850151,19,329566962.70530796,16,357732456.1594809,19,2073477477.9220748,108,1177569710.00241,65,86816947.37219301,5,0.0,0
413,local_history,30M-70M ADA,14282811261.272322,279,2671179200.4377484,52,1932779543.438756,34,1248607266.261072,26,942943273.1489171,18,4536043203.589767,94,1780431549.1023777,36,251083387.955605,5,919743837.338071,14
413,local_history,3M-10M ADA,1443216591.5106115,257,64437281.85202199,9,70182972.093769,11,89449785.24896902,18,160367689.167778,29,458368290.76473904,77,462022323.8874781,87,126021520.50575398,24,12366727.990104001,2
413,local_history,<3M ADA,693104345.2372899,2097,17883159.656850003,116,29341045.878413,28,26408768.775649,29,45154461.942773,55,87883828.01962605,132,292927347.01156694,417,130111538.91609399,482,63394195.03631604,838
413,local_history,>70M ADA,2193999185.7592063,30,231298383.92948997,3,400356468.06598306,5,143787966.845727,2,0.0,0,423210201.62655205,6,427432419.310905,6,70751101.86499,1,497162644.115559,7
414,local_history,10M-30M ADA,4548884542.348836,242,113415188.63112998,7,351939701.5329769,19,328844256.39951694,16,359401628.14486307,19,2087394279.990986,109,1219641631.891625,67,88247855.757739,5,0.0,0
414,local_history,30M-70M ADA,13610757200.188929,267,2674083068.067691,52,1185941557.675612,22,1306231273.5694747,27,944780215.4273481,18,4535309923.680817,93,1845849055.084676,37,198374332.27906597,4,920187774.4042369,14
414,local_history,3M-10M ADA,1421405968.198281,254,53047958.67059801,8,64902389.696398996,10,91859435.75825901,19,160986194.96401104,29,460474066.8835801,77,449953371.2699487,85,127794414.83178999,24,12388136.123695001,2
414,local_history,<3M ADA,666344768.3496281,2108,14461665.404976996,115,13535150.397504998,14,26166081.939326,55,46057869.917444,57,81502388.22628,128,291316911.4545932,417,130005016.44658801,483,63299684.56291405,839
414,local_history,>70M ADA,2047652657.463985,28,217502944.77129602,3,400552817.25072104,5,73346673.189993,1,0.0,0,355127131.36218095,5,354600320.444863,5,141837201.635527,2,504685568.809404,7
415,local_history,10M-30M ADA,4568616692.334144,243,115934345.71190101,7,328541155.75327504,18,329680013.83017397,16,396761297.87965596,21,2079936057.3872812,108,1219415103.0285137,67,88017170.16723499,5,10331548.576108,1
415,local_history,30M-70M ADA,13237381911.57228,261,2754806549.1373997,53,841404496.497416,17,1223089686.177485,26,881532451.5451949,17,4489131234.53253,92,1971445286.3865209,39,155603628.961233,3,920368578.3345021,14
415,local_history,3M-10M ADA,1458784515.3694296,258,60999768.640514,9,80888233.151624,13,98439350.28775498,20,167056127.041424,30,463684896.3242649,77,462268742.30251783,85,121795296.698257,23,3652100.923072,1
415,local_history,<3M ADA,659957293.7957815,2138,14321062.818881996,114,11378300.631451,12,26396271.964261997,59,39842356.92377599,55,81160800.87659903,129,294251877.2655701,414,129762604.43291426,514,62844018.88232899,841
415,local_history,>70M ADA,2113505780.0953488,29,141059146.221729,2,470007875.39437,6,143384528.592715,2,0.0,0,425981067.43948305,6,283099104.552799,4,140812125.839446,2,509161932.05480695,7
416,local_history,10M-30M ADA,4601317915.273725,244,135061239.523391,8,341849061.283339,19,307784954.5682,15,384639526.78591704,20,2108860528.0341234,109,1220746759.967481,67,91825379.709703,5,10550465.401572,1
416,local_history,30M-70M ADA,14066112687.627022,286,2687091753.7218003,51,1650910696.281141,44,1325756279.289322,27,849690148.6879249,16,4525751691.545549,92,1939758929.3078005,39,155439885.4589,3,931713303.334575,14
416,local_history,3M-10M ADA,1470049318.724899,258,62403917.85283,9,75926816.52878898,12,97851733.51102099,20,173269232.43013304,31,472800491.14268494,78,464209937.58544415,84,119910707.662713,23,3676482.011284,1
416,local_history,<3M ADA,663466027.9121355,2111,14404854.834972,115,11413269.391139,11,26948360.254178997,62,38188049.82869401,56,83576884.80383205,130,295328662.1878471,412,130834362.03058383,484,62771584.58088801,841
416,local_history,>70M ADA,1958649234.538959,27,140664978.160247,2,362752469.125091,5,158478018.073349,2,0.0,0,357245943.85854,5,354233421.21182203,5,140603510.853082,2,444670893.256828,6
417,local_history,10M-30M ADA,4673644079.681698,248,149986588.358602,9,305779782.806123,17,327660862.556171,16,382980069.5174999,20,2113834299.2086482,110,1287197228.5259101,70,94671749.834507,5,11533498.87424,1
417,local_history,30M-70M ADA,14368284335.926361,290,2757730879.4778113,52,1826699619.876442,47,1270077979.129022,26,845921140.8650839,16,4545009957.861844,92,2039167595.587644,40,155108587.379453,3,928568575.749055,14
417,local_history,3M-10M ADA,1456475182.377891,255,56485964.150973,8,76281367.611062,12,113806085.13537003,22,173016316.342937,31,458118192.4561979,76,462061009.1169719,83,113057755.86991502,22,3648491.694465,1
417,local_history,<3M ADA,667482315.1405329,2111,13832995.181029,114,11461933.180116002,11,26904454.592332006,63,43313688.890353,57,74650396.6093,123,303080227.181574,417,133085569.38519704,486,61153050.12063098,840
417,local_history,>70M ADA,1676416725.388241,23,70585588.378225,1,293041412.93633896,4,158134839.01883,2,0.0,0,357328970.90603995,5,211974214.350337,3,140519676.560304,2,444832023.238166,6
418,local_history,10M-30M ADA,4652156570.833363,249,152213839.933136,9,283552235.420596,16,322334864.34620404,16,424789770.208441,22,2110273747.191988,110,1291468364.0527296,72,55847985.227892004,3,11675764.452377,1
418,local_history,30M-70M ADA,14562371302.249086,295,2744401205.457805,52,1869646834.3865168,48,1250855700.4687638,26,836133448.8842211,16,4509477601.895973,92,2065067860.6461973,41,294326032.64432204,5,992462617.865287,15
418,local_history,3M-10M ADA,1430643319.9345615,252,57789748.49715301,8,81356753.01286799,13,109788881.79790501,21,162819930.55704698,30,447340221.384541,75,445310922.6076829,81,122522104.13790098,23,3714757.939463,1
418,local_history,<3M ADA,667111419.4464641,2099,13784460.974964997,115,11549147.239484001,11,28112285.568371993,64,39453857.33102701,56,81154419.05572,122,298739053.87062275,415,133293779.0940611,486,61024416.312212,830
418,local_history,>70M ADA,1447728564.766048,20,70596253.501684,1,293170821.888714,4,157592452.530461,2,0.0,0,356574121.549675,5,212895161.796328,3,0.0,0,356899753.499186,5
419,local_history,10M-30M ADA,4737090502.202652,255,155304675.862056,9,315289784.329318,18,333064244.24309295,17,465545066.597075,24,2054590608.3323224,108,1344011082.087112,75,55724828.725793,3,13560212.025881,1
419,local_history,30M-70M ADA,14336415264.416346,292,2633582759.4434557,51,1841468720.7057095,47,1248995833.901997,26,967218421.5263729,19,4353993698.695239,90,2003020547.6044471,39,294040622.968911,5,994094659.570214,15
419,local_history,3M-10M ADA,1397863323.183035,250,57858618.987196006,8,81517840.46479198,13,107627003.897714,21,151366031.32876202,28,440153070.03529096,75,434306104.12718016,81,121340871.27272701,23,3693783.069373,1
419,local_history,<3M ADA,666241884.4920415,2100,13821081.366671998,115,11777133.894045,11,26502101.493548002,33,39535485.758613996,64,83844015.11596201,135,299410169.806113,420,129924889.47089204,492,61427007.586195014,830
419,local_history,>70M ADA,1591559719.3816502,22,142923766.75697201,2,293306838.439139,4,156891783.56259,2,0.0,0,429160015.994284,6,212150347.044892,3,0.0,0,357126967.583773,5
420,local_history,10M-30M ADA,4839663051.835888,259,198468805.108778,11,334271888.01641005,19,324100534.95737195,17,457697551.8281291,24,2116115966.4837415,110,1338422115.6033554,74,56778233.387853995,3,13807956.450247,1
420,local_history,30M-70M ADA,14368369549.849794,291,2564018414.7885237,49,1843994421.4708283,47,1249469145.7078419,26,963198749.804239,19,4357609443.126846,90,2103100089.142404,40,291575817.447021,5,995403468.3621022,15
420,local_history,3M-10M ADA,1412644733.8183897,252,58019341.134571,8,71494197.69090599,12,106332163.58523698,21,151673754.65017,28,453723235.3253008,76,443616814.2890728,82,124090787.742894,24,3694439.400237,1
420,local_history,<3M ADA,656786924.9141281,2090,13845455.076235998,116,12049559.622141998,11,25253107.873256005,32,37884785.99916199,62,79328638.57302703,133,297350240.9255631,415,129477247.08300206,497,61597889.76173899,824
420,local_history,>70M ADA,1457875566.472983,20,151948944.844504,2,293443612.577579,4,156472901.278493,2,0.0,0,427166621.452545,6,71495021.519033,1,0.0,0,357348464.80082905,5
421,local_history,10M-30M ADA,4875210969.894735,261,250925058.00843197,13,330577836.311728,19,289683596.417423,16,456308204.85710704,24,2079509958.799133,109,1396353925.5713682,76,57670765.827002,3,14181624.102544,1
421,local_history,30M-70M ADA,14297555790.249226,293,2489961512.8411536,50,1848638040.5789256,47,1389086433.8978598,29,968268570.7478579,19,4520642855.000526,93,1933300476.3665988,37,222231768.710683,4,925426132.105624,14
421,local_history,3M-10M ADA,1414221438.7531214,254,72706446.016286,10,75792523.298117,12,106314201.953202,21,145268784.131265,27,446601197.3813813,75,441059772.58040786,84,122781613.62134898,24,3696899.771114,1
421,local_history,<3M ADA,652536494.649362,2090,19420578.167976,122,14354033.265672,12,22774732.087798,31,37440829.671863995,61,87398350.06826301,141,282909920.12413925,405,126723408.09496206,491,61514643.168687,827
