epoch_no,source,total_active_stake_ada,gt70_pool_count,gt70_stake_ada,zero_pledge_gt70_pool_count,zero_pledge_gt70_stake_ada,very_low_pledge_gt70_pool_count,very_low_pledge_gt70_stake_ada,ge80sat_pool_count,ge80sat_stake_ada,zero_pledge_ge80sat_pool_count,zero_pledge_ge80sat_stake_ada,very_low_pledge_ge80sat_pool_count,very_low_pledge_ge80sat_stake_ada,zero_pledge_gt70_share_of_gt70_count_pct,zero_pledge_gt70_share_of_gt70_stake_pct,zero_pledge_gt70_share_of_total_active_stake_pct,very_low_pledge_gt70_share_of_gt70_count_pct,very_low_pledge_gt70_share_of_gt70_stake_pct,very_low_pledge_gt70_share_of_total_active_stake_pct,zero_pledge_ge80sat_share_of_ge80sat_count_pct,zero_pledge_ge80sat_share_of_ge80sat_stake_pct,very_low_pledge_ge80sat_share_of_ge80sat_count_pct,very_low_pledge_ge80sat_share_of_ge80sat_stake_pct
398,local_history,25191424718.540997,21,1495408039.8942294,0,0.0,6,435311355.14279103,170,11211634952.506502,36,2389311233.45046,94,6195607860.06415,0.0,0.0,0.0,28.57142857142857,29.109871254509283,1.7280140365479209,21.176470588235293,21.310997402000673,55.294117647058826,55.260520756422274
399,local_history,24933592431.810272,24,1708311641.99114,0,0.0,7,505579240.16537905,166,10920893616.275253,33,2182271139.7480927,91,5987788590.238995,0.0,0.0,0.0,29.166666666666668,29.59525813311768,2.027703154080441,19.879518072289155,19.982532715966435,54.81927710843374,54.82874204831991
400,local_history,24723813844.048306,23,1639721501.048369,0,0.0,7,506236333.78403205,165,10869531274.490402,33,2182337365.7867265,92,6059398015.457091,0.0,0.0,0.0,30.434782608695656,30.873311928907793,2.0475657072053908,20.0,20.07756646239597,55.757575757575765,55.7466358248385
401,local_history,24624938957.043167,24,1708976463.3651354,0,0.0,8,576739386.589482,164,10800047486.02186,33,2182388500.310901,87,5736742910.4945965,0.0,0.0,0.0,33.33333333333333,33.7476494821835,2.3420946853739277,20.121951219512198,20.20721208064588,53.04878048780488,53.11775636097407
402,local_history,24636696730.207344,25,1781139853.976174,0,0.0,8,577317057.6691539,164,10802629329.552326,33,2181113740.042151,87,5737672716.402014,0.0,0.0,0.0,32.0,32.41278647380581,2.3433216879326957,20.121951219512198,20.190582065751013,53.04878048780488,53.11366836132838
403,local_history,24548497878.810303,27,1922595751.1449633,0,0.0,8,577409361.451164,163,10741510621.319279,33,2181161901.0083804,85,5611124432.861424,0.0,0.0,0.0,29.629629629629626,30.03280128478904,2.3521168761595406,20.245398773006134,20.305913924986545,52.14723926380368,52.23775901431137
404,local_history,24344075637.969955,26,1853392233.0784094,0,0.0,7,508170246.55113995,161,10572327723.494658,30,1961186979.7441435,80,5255948326.534409,0.0,0.0,0.0,26.923076923076923,27.418386539102396,2.0874493413031314,18.633540372670808,18.55019094220698,49.68944099378882,49.71420167816239
405,local_history,24343646388.238266,25,2038834309.396434,0,0.0,8,832664490.5767219,162,10898670803.609602,30,1944577627.866295,81,5561648604.645675,0.0,0.0,0.0,32.0,40.84022358948921,3.4204591920914003,18.51851851851852,17.842337500663454,50.0,51.03052202295785
406,local_history,23852951996.36432,24,1968171437.764794,0,0.0,8,833154892.5709481,155,10461394199.705042,30,1940921350.966282,74,5103617456.019576,0.0,0.0,0.0,33.33333333333333,42.33141872626413,3.492879592840073,19.35483870967742,18.55318052177984,47.74193548387097,48.785251359359656
407,local_history,23803294025.775032,23,1643112052.592654,0,0.0,8,579694051.858146,161,10567232850.119854,29,1873842910.7766821,80,5207360755.453946,0.0,0.0,0.0,34.78260869565217,35.28025072565508,2.43535222994949,18.012422360248447,17.732578976486064,49.68944099378882,49.27837617768481
408,local_history,23823562870.11176,25,1786935543.3933902,1,72490776.907448,9,652162969.354538,154,10161405014.453789,25,1642248014.287739,74,4857258090.120198,4.0,4.0567091060144245,0.304281846097808,36.0,36.49616639870964,2.73747034778211,16.233766233766232,16.161623436441833,48.05194805194805,47.80104801659944
409,local_history,23308171278.006115,24,1713832682.0281258,0,0.0,7,508927187.298676,145,9562814061.392267,24,1566464847.090758,66,4315716201.170546,0.0,0.0,0.0,29.166666666666668,29.695266792112907,2.1834711150372668,16.551724137931036,16.38079373952288,45.51724137931035,45.13019048016722
410,local_history,23407071901.31579,27,2000619561.1992917,3,245575675.876214,11,862115658.6645039,147,9781261785.04163,25,1683644428.2643864,66,4416617413.204202,11.11111111111111,12.274981242760676,1.0491516278138548,40.74074074074074,43.09243373326311,3.68314183977895,17.006802721088434,17.212957441126505,44.89795918367347,45.15386164143448
411,local_history,23152102274.859123,29,2129889627.7876256,3,236165798.157267,11,851243894.982853,142,9463037162.11979,25,1680528440.89928,61,4098732422.1580944,10.344827586206897,11.088170723784351,1.0200620028087883,37.93103448275862,39.96657309736108,3.676745570993867,17.6056338028169,17.758869717075374,42.95774647887324,43.31307541055824
412,local_history,23113327351.010166,27,1987471364.1886837,3,234828892.449418,10,779013310.3781159,143,9508480163.391119,25,1679259143.6345031,60,4029022269.9441204,11.11111111111111,11.815460422760795,1.0159891255949127,37.03703703703704,39.196202995162196,3.3704074646962034,17.482517482517483,17.66064728304181,41.95804195804196,42.37293658618944
413,local_history,23094499841.876003,30,2193999185.7592063,3,231298383.92948997,10,775442818.8411999,142,9446546198.212458,25,1675687135.8174891,60,4028366425.057763,10.0,10.542318585658546,1.001530171742837,33.33333333333333,35.343806136047746,3.357694793784326,17.6056338028169,17.738622144615928,42.25352112676056,42.64380166605271
414,local_history,22295045136.549706,28,2047652657.463985,3,217502944.77129602,9,691402435.2120101,129,8609902859.9229,26,1724732465.863858,48,3241643992.421839,10.714285714285714,10.622062485962495,0.9755662903535881,32.142857142857146,33.76561120811921,3.1011483985674895,20.155038759689923,20.031961961987836,37.2093023255814,37.6501807878802
415,local_history,22038246193.16702,29,2113505780.0953488,2,141059146.221729,10,754451550.208814,123,8213548085.779688,26,1721658630.974481,42,2844146564.952948,6.896551724137931,6.674178398289748,0.640065207482184,34.48275862068966,35.69668733883366,3.4233738183882005,21.138211382113823,20.961204743601975,34.146341463414636,34.62750245386749
416,local_history,22759595184.076767,27,1958649234.538959,2,140664978.160247,9,661895465.358687,126,8358718161.888543,26,1718545483.6783915,43,2877219264.9064054,7.4074074074074066,7.181734007281694,0.6180469249236035,33.33333333333333,33.79346611362441,2.908204034409923,20.634920634920633,20.55991660915277,34.12698412698413,34.42177627216869
417,local_history,22842302638.51478,23,1676416725.388241,1,70585588.378225,7,521761840.33339393,125,8296908339.082134,26,1718966155.4067323,42,2809760847.8643904,4.3478260869565215,4.210503707655273,0.3090125785270417,30.434782608695656,31.123636052519053,2.284191084368363,20.8,20.718152896900595,33.6,33.865154742389585
418,local_history,22760011177.229538,20,1447728564.766048,1,70596253.501684,7,521359527.92085904,121,8011064801.402178,25,1639897095.7327652,41,2736323400.6070967,5.0,4.876345968423459,0.3101767084029935,35.0,36.01224294452672,2.2906822139105887,20.66115702479339,20.470401081336075,33.88429752066116,34.1568002312022
419,local_history,22729170693.675724,22,1591559719.3816502,2,142923766.75697201,8,593122388.758701,120,7938935138.554319,24,1574555758.0204902,41,2732715275.5789495,9.090909090909092,8.980107062052342,0.6288120613073658,36.36363636363637,37.26673787579518,2.6095205881125008,20.0,19.83333697203145,34.166666666666664,34.42168537576158
420,local_history,22735339826.891167,20,1457875566.472983,2,151948944.844504,8,601865458.7005761,121,7989953235.85377,24,1587145078.454461,41,2744602972.280936,10.0,10.422627852397023,0.6683381291041011,40.0,41.283733162265726,2.647268364067709,19.834710743801654,19.86425992247833,33.88429752066116,34.35067629638836
421,local_history,22754191715.16417,21,1514667021.6177013,2,151968608.97976398,7,516758380.210527,119,7814292930.793979,21,1387591527.4507864,38,2519052838.887578,9.523809523809524,10.03313644588748,0.6678708296128442,33.33333333333333,34.116962529402436,2.271046964354008,17.647058823529413,17.75709638402049,31.932773109243694,32.23647822262567
422,local_history,22738857806.901493,21,1504531157.4873872,0,0.0,5,364864226.241999,118,7737394888.530012,20,1295293663.3504202,38,2487084386.361851,0.0,0.0,0.0,23.809523809523807,24.251024940642196,1.6045846688537657,16.94915254237288,16.740694794711537,32.20338983050847,32.143692059051155
423,local_history,22773418178.320267,18,1295266617.5914948,0,0.0,5,365172419.98719597,119,7769583739.175262,20,1290999106.094076,38,2480362262.542996,0.0,0.0,0.0,27.77777777777778,28.192838063426812,1.603502895910598,16.80672268907563,16.61606528010875,31.932773109243694,31.924004500224168
424,local_history,22711253346.60051,17,1222181366.311367,0,0.0,5,365211370.56742597,116,7586055879.546873,20,1289434532.05716,36,2355093771.318573,0.0,0.0,0.0,29.411764705882355,29.881929199236662,1.6080634784609626,17.24137931034483,16.997429923152367,31.03448275862069,31.04503590157111
425,local_history,22676707531.012207,17,1218802539.0088341,0,0.0,5,364613692.38540804,115,7506614260.053306,19,1221609744.380121,34,2226350156.1737394,0.0,0.0,0.0,29.411764705882355,29.915731278499187,1.6078775628550561,16.52173913043478,16.273778058384554,29.565217391304348,29.65851286673054
426,local_history,22732516900.65618,17,1222443297.493792,0,0.0,5,364667071.861005,114,7462978241.837524,20,1282053353.6669042,35,2287827513.13394,0.0,0.0,0.0,29.411764705882355,29.831000964104586,1.6041649653430097,17.543859649122805,17.178843514238075,30.701754385964914,30.65569051653344
427,local_history,22579357645.29601,21,1602783905.271187,1,74535951.461475,8,673936303.1389949,113,7502196457.137149,20,1288840116.4636981,35,2398514045.6946983,4.761904761904762,4.650405536039102,0.33010660724887,38.095238095238095,42.04785816244932,2.984745242650413,17.699115044247787,17.17950368038645,30.973451327433626,31.970824269909553
428,local_history,22632865782.292988,21,1527626175.5783129,1,74562012.371862,9,671819461.74942,110,7233298745.3297205,19,1227130404.032993,31,2075012495.06871,4.761904761904762,4.880906962963965,0.3294413225840636,42.857142857142854,43.97800145674315,2.968335818414227,17.272727272727273,16.96501758378647,28.18181818181818,28.6869458614366
429,local_history,22662176862.96537,24,1746070073.4791927,1,74591379.876218,9,674211560.505702,112,7348943525.298781,19,1224187681.0902872,32,2131918061.8321161,4.166666666666666,4.271957982052138,0.32914481396584444,37.5,38.6130872263493,2.975052063985528,16.964285714285715,16.658009098532517,28.57142857142857,29.009857736598132
430,local_history,22686201305.546085,20,1451277388.2260673,1,74625372.834676,7,519894767.859278,109,7146448860.873717,19,1224186969.5837362,30,1990339727.0273778,5.0,5.142047512081233,0.32894609295577554,35.0,35.82325281693794,2.2916783680843893,17.431192660550458,17.13000391405681,27.522935779816514,27.850751691855542
431,local_history,22674711468.93432,22,1593775607.2599978,1,74655324.078406,8,589770325.2631309,110,7218467049.070512,19,1224222163.3332992,30,1984968897.3307495,4.545454545454546,4.684180366315974,0.32924486902816014,36.36363636363637,37.00460231519403,2.601004762822013,17.272727272727273,16.959586502385385,27.27272727272727,27.49848248716941
432,local_history,22695615637.522026,22,1595792521.9827769,1,74684649.644042,9,661811578.5746651,111,7289604452.263242,19,1220746269.1192338,31,2055551264.1847343,4.545454545454546,4.680097732958799,0.3290708251181693,40.909090909090914,41.472282233304504,2.9160327225515332,17.117117117117118,16.746399302094126,27.927927927927925,28.198392349622438
433,local_history,22739705233.01699,23,1669918183.8365676,1,79714962.098632,9,666941772.546151,112,7360232990.056889,19,1223830081.2502809,31,2062908228.9274106,4.3478260869565215,4.773584889978872,0.3505540695527116,39.130434782608695,39.93858974658747,2.932939392625823,16.964285714285715,16.627599736361358,27.67857142857143,28.027757160870337
434,local_history,22870877219.04097,22,1596896218.5937514,1,77942035.73531,9,664000225.819183,113,7432249163.066703,19,1222029849.213084,31,2062612016.2326624,4.545454545454546,4.880845406719469,0.34079163203420976,40.909090909090914,41.580674942289654,2.9032564840423993,16.8141592920354,16.442261587323433,27.43362831858407,27.752191442698958
435,local_history,22726035890.48704,19,1377081722.734231,1,74982434.584895,7,513561806.766592,112,7371225395.758127,20,1284104994.9049077,32,2111509146.2906117,5.263157894736842,5.445024310976654,0.32994066781476006,36.84210526315789,37.29348798173734,2.259794929662878,17.857142857142858,17.420509155015985,28.57142857142857,28.645293461053416
436,local_history,22679217241.34798,24,1726575252.7298417,3,215145998.56191802,9,652971481.820269,109,7197947570.3837,20,1299718149.4646182,33,2189995441.6418777,12.5,12.460852674782434,0.9486482547981026,37.5,37.81888341025816,2.879162340002606,18.34862385321101,18.05678822686026,30.275229357798167,30.425276375347863
437,local_history,22701589918.36632,24,1727469433.571061,3,215172590.22873998,9,653034815.0694859,107,7068828581.343735,18,1173990342.732997,31,2061789051.436919,12.5,12.45594197194741,0.9478304867742253,37.5,37.802973666487325,2.8766038740800246,16.822429906542055,16.607989983395942,28.971962616822427,29.16733695988123
438,local_history,22737914126.995117,25,1800284317.3032174,3,215199433.43719,8,582755049.665755,105,6942660585.286916,18,1174009639.881495,31,2061423216.9797728,12.0,11.953635954544866,0.9464343661219959,32.0,32.37016753768694,2.5629222030260514,17.142857142857142,16.910082603915416,29.523809523809526,29.692121509560753
439,local_history,22801871441.552044,27,1948753669.8516796,3,214233675.99181896,8,581855961.5625869,105,6951517179.974146,16,1054539828.6839511,29,1941734166.1007917,11.11111111111111,10.993368700525624,0.9395442674122753,29.629629629629626,29.857850715779392,2.551790378496152,15.238095238095239,15.16992336179299,27.61904761904762,27.93252344530656
440,local_history,22514867910.780052,28,2021291480.1580253,3,214236993.76708698,9,652037279.338192,106,7030613600.452689,17,1125670318.6746361,30,2016360704.315558,10.714285714285714,10.599015326099225,0.9515356457610437,32.142857142857146,32.25844890451997,2.896029778731229,16.037735849056602,16.01098257771066,28.30188679245283,28.67972582344346
441,local_history,22955109945.068604,35,2497855385.821846,13,914598747.169428,18,1270503888.012239,124,8211654570.4599905,35,2333582324.990474,47,3138991298.8240743,37.142857142857146,36.615360215039274,3.9842926013338884,51.42857142857142,50.86378880153693,5.5347323147331675,28.225806451612907,28.417930941531978,37.903225806451616,38.22605142349818
442,local_history,22940355522.696346,40,2844723995.1110554,19,1334252388.5785823,25,1760994290.752897,125,8269235358.573168,36,2399083001.407514,49,3265912252.893178,47.5,46.902700960501946,5.816180081684095,62.5,61.90387165079435,7.676403659091656,28.799999999999997,29.012150427188576,39.2,39.49473090649462
443,local_history,22988928834.088245,41,2913042796.9755273,20,1404405446.004378,26,1831080619.1002207,124,8211726920.524154,35,2337581676.173497,47,3142535974.274607,48.78048780487805,48.210944496335756,6.109051257411827,63.41463414634146,62.85800610280576,7.965054101977442,28.225806451612907,28.466383487875284,37.903225806451616,38.2688806470201
444,local_history,23004649208.04591,44,3124209537.009467,21,1474557811.1030269,27,1901823732.241228,124,8214195933.736113,35,2345658728.6704392,48,3209650943.98618,47.72727272727273,47.19778854892339,6.409825239096878,61.36363636363637,60.87375733644542,8.267127722930296,28.225806451612907,28.55615750577244,38.70967741935484,39.07443856804028
445,local_history,23045467808.136024,45,3193665640.805712,22,1544637380.0070364,28,1971704820.7359657,123,8169590113.877939,35,2359485288.0919805,48,3223992481.3528905,48.888888888888886,48.365657327150515,6.702564655518575,62.22222222222222,61.73798520243764,8.555716191796595,28.455284552845526,28.881317853191295,39.02439024390244,39.46333214289653
446,local_history,23036424585.72312,44,3123652715.4926353,24,1684712181.8524973,29,2041319783.5688252,124,8241878637.19802,35,2375255941.0540214,48,3236532943.374647,54.54545454545454,53.934042459223875,7.313253736852037,65.9090909090909,65.35040766357683,8.86127001164034,28.225806451612907,28.81935109228366,38.70967741935484,39.26935940026128
447,local_history,23015951543.513577,46,3272915130.3404803,25,1754773485.6816924,28,1971118616.469777,123,8224229361.990048,35,2386018142.356422,47,3180469070.69699,54.347826086956516,53.615001177838174,7.624162235326863,60.86956521739131,60.22516741106948,8.564141320610677,28.455284552845526,29.012057389642987,38.21138211382114,38.67194032058707
448,local_history,22973647281.45395,49,3486770964.3453326,26,1821032659.632453,29,2037749147.1075952,121,8120364658.100596,33,2275579067.654575,44,3005262262.548194,53.06122448979592,52.226907882788495,7.926615383803368,59.183673469387756,58.44229999460827,8.86994181699925,27.27272727272727,28.023114274610013,36.36363636363637,37.00895697522952
449,local_history,22913589651.850697,47,3339703359.0178647,26,1821622475.368192,29,2038476826.966577,118,7930747625.325716,32,2218726921.3113,45,3089041448.3862047,55.319148936170215,54.54443941703529,7.94996551411604,61.702127659574465,61.037661367806315,8.896366121324567,27.11864406779661,27.976264359063833,38.13559322033898,38.95019226840341
450,local_history,22933912927.653034,48,3411508957.6053424,26,1820979053.753349,29,2037967575.669951,120,8039215049.300714,33,2277279130.426463,47,3199416163.6786942,54.166666666666664,53.37752520607649,7.940114970776166,60.416666666666664,59.73801039351431,8.886261939246442,27.500000000000004,28.32713289122115,39.166666666666664,39.797618847837555
451,local_history,22972937519.833084,46,3268199823.0914383,26,1822361178.4450712,29,2039506441.682013,123,8233563511.18859,35,2408094868.370092,48,3261914492.270976,56.52173913043478,55.76039645951859,7.9326432541410234,63.04347826086957,62.404582096599405,8.877865270478615,28.455284552845526,29.247298148580885,39.02439024390244,39.61728706942456
452,local_history,22998890880.63185,45,3194175750.2583876,26,1822404690.9255943,29,2039584350.7657876,121,8111753976.355988,35,2416797193.2970586,48,3269899568.08199,57.77777777777777,57.0539893046954,7.923880766182092,64.44444444444444,63.853228821263166,8.86818569361269,28.92561983471074,29.793768404977527,39.66942148760331,40.310635376923926
453,local_history,22994869891.768414,48,3403598668.638306,27,1894466522.74366,30,2111739933.1160932,120,8048524422.938562,35,2418368298.0336576,48,3264462913.0850906,56.25,55.66069055672737,8.238648584055836,62.5,62.0443283332505,9.183526338942423,29.166666666666668,30.047349935861877,40.0,40.55976899046566
454,local_history,22984219844.001297,46,3265132207.0083466,26,1823287599.1146698,29,2040754732.4387138,123,8221690760.711179,35,2412736430.096856,49,3313407988.7784553,56.52173913043478,55.841156912456036,7.932780018158997,63.04347826086957,62.50144260800209,8.878938446855027,28.455284552845526,29.345988560242976,39.83739837398374,40.30081020089163
455,local_history,22942860543.017483,50,3548998849.695668,26,1821027098.2398076,31,2185253985.908045,121,8116847391.735428,33,2277472769.806975,46,3143848143.371991,52.0,51.311008410046774,7.937227769943561,62.0,61.57381499561302,9.524766895613256,27.27272727272727,28.058588019357085,38.01652892561984,38.73237960064466
456,local_history,22770454070.974934,46,3275472982.366434,25,1751021903.1894991,30,2119277377.9322548,115,7739504648.951665,31,2146712201.5568113,44,3019359642.2133617,54.347826086956516,53.458597051972525,7.689885751648201,65.21739130434783,64.70141531746472,9.307137096724203,26.956521739130434,27.737074902430464,38.26086956521739,39.01231124168058
457,local_history,22779501708.183167,47,3349379213.9739065,26,1821048567.1710382,31,2191171112.4181633,115,7751373986.239694,31,2154601891.2312903,44,3026339029.807249,55.319148936170215,54.36973393676842,7.994242325840061,65.95744680851064,65.4202158798981,9.619047600286272,26.956521739130434,27.796386744545654,38.26086956521739,39.04261406016059
458,local_history,22765662149.259087,48,3422343966.753227,25,1751021258.6156669,30,2121585391.9362226,112,7564022038.59182,31,2151360182.293396,43,2962957541.341153,52.083333333333336,51.16438545120461,7.691501556754211,62.5,61.99217298280417,9.319234283749003,27.67857142857143,28.442013670995475,38.392857142857146,39.17172010107947
459,local_history,22738105605.272205,48,3421128490.785895,26,1823788885.7362928,31,2194864059.669688,119,7979869279.641834,31,2152104431.4986835,49,3329699908.292819,54.166666666666664,53.30956994594891,8.020847987061055,64.58333333333334,64.15614220807849,9.65280088751445,26.05042016806723,26.96916899364644,41.17647058823529,41.72624627808775
460,local_history,22775568090.705124,50,3571431363.836032,26,1826290300.9197853,31,2202350825.3043623,115,7765323902.577849,31,2154504999.7714195,48,3286468062.1499896,52.0,51.13608844377142,8.018637750972752,62.0,61.665774893650585,9.669795354975834,26.956521739130434,27.74520453752341,41.73913043478261,42.32235645777742
461,local_history,22777537504.728706,50,3559240390.0759883,26,1821051054.9286582,31,2194516742.795319,116,7807237722.287747,30,2080788234.812895,47,3212599276.054449,52.0,51.16403657382017,7.994942625165696,62.0,61.65688468006139,9.634565379772631,25.862068965517242,26.65204146240809,40.51724137931034,41.148987520685665
462,local_history,22803301466.429295,51,3642151443.715895,26,1821101951.342791,31,2202547255.185682,115,7755999160.415891,30,2080865779.212322,47,3219997615.766485,50.98039215686274,50.000720164585374,7.986132858980056,60.78431372549019,60.47379657937944,9.65889635949532,26.08695652173913,26.82911300238901,40.869565217391305,41.516219240975566
463,local_history,22790065923.09624,50,3576831801.7048306,26,1821110326.3415852,32,2275487661.696734,115,7758864234.591472,30,2080902399.800367,47,3223056446.1873965,52.0,50.914061026676926,7.990807628581755,64.0,63.61740746691429,9.984559366239814,26.08695652173913,26.819677943622803,40.869565217391305,41.54031245730517
464,local_history,22806091554.04759,50,3571919449.7656317,25,1751059427.5853922,31,2202828403.632944,116,7813138640.775469,30,2079858192.7089288,47,3219348608.3648667,50.0,49.02292597052508,7.678033842123277,62.0,61.670718912137865,9.658947472049368,25.862068965517242,26.620008786923293,40.51724137931034,41.20429390006755
465,local_history,22819400151.95053,52,3717278235.818134,25,1751065623.283228,30,2134194573.1472325,116,7833390373.605283,31,2136764160.1746774,48,3275894863.1384034,48.07692307692308,47.106122065620326,7.673583054870758,57.692307692307686,57.41282835874455,9.352544584590266,26.72413793103448,27.27764171404675,41.37931034482759,41.819629903503554
466,local_history,22806500155.574528,56,4000320469.504014,26,1821084716.8855348,31,2205033749.36688,114,7732882762.314898,30,2078960365.0147998,46,3156945122.4863544,46.42857142857143,45.52347070111922,7.984937208528299,55.35714285714286,55.121427550035115,9.668444234429849,26.31578947368421,26.884674563363575,40.35087719298245,40.82494484296693
467,local_history,22879836956.660114,58,4164561916.3411965,26,1821124486.7023532,32,2294133293.697956,119,8075773963.707174,31,2137903245.3859332,48,3295032865.1481733,44.827586206896555,43.72907699022312,7.959516888830977,55.172413793103445,55.08702571322273,10.026877805307763,26.05042016806723,26.4730446269763,40.33613445378151,40.80144986667745
468,local_history,22882223369.63171,57,4094789876.975578,26,1821111525.2013192,32,2298779633.0027523,115,7848293005.73255,30,2079187415.938459,47,3237145378.086673,45.614035087719294,44.47386996439477,7.958630137393988,56.14035087719298,56.13913539076727,10.046137544717759,26.08695652173913,26.492224671272837,40.869565217391305,41.246489851005784
469,local_history,22839587170.00998,59,4234038161.3918123,25,1750976590.6515372,31,2219388063.371084,115,7835172757.47168,30,2077712252.742491,47,3233849645.7324843,42.3728813559322,41.354766393412866,7.666410857682644,52.54237288135594,52.417762400174674,9.7172862488745,26.08695652173913,26.517759302258764,40.869565217391305,41.27349512043191
470,local_history,22861134936.826283,60,4299243206.442779,25,1750999968.6678438,31,2213989282.1506147,117,7959198221.681748,30,2078033019.7719798,47,3231144450.5604506,41.66666666666667,40.72809758805509,7.659287141721093,51.66666666666667,51.4971862683359,9.684511675683122,25.64102564102564,26.10857226939247,40.17094017094017,40.59635607212861
471,local_history,22860653065.40306,63,4516303097.652336,26,1821024822.2117255,33,2363051474.0664287,117,7972515026.82914,30,2079170548.8492606,48,3312073403.8902693,41.269841269841265,40.3211383921139,7.965760282533813,52.38095238095239,52.32269453515619,10.3367627657262,25.64102564102564,26.079230228509164,41.02564102564102,41.54364579739852
472,local_history,22761022830.643547,59,4231098832.6854014,25,1750927185.795791,31,2221638427.95229,118,8004115210.786709,29,2009097644.928464,46,3167465868.472535,42.3728813559322,41.382327736469094,7.69265598837012,52.54237288135594,52.50736311782763,9.760714377744312,24.576271186440678,25.100808671780644,38.983050847457626,39.57296696834042
473,local_history,22735428098.786266,58,4144051486.4756737,24,1680912187.1681252,29,2060642968.9181705,118,7976553913.46106,30,2070125431.4354286,47,3200157531.73797,41.37931034482759,40.56204882236307,7.393360617026872,50.0,49.72532256520425,9.063576722481764,25.423728813559322,25.95262884065674,39.83050847457627,40.11954995173358
474,local_history,22719453098.782787,58,4153853003.828966,25,1750883586.96436,30,2140407609.617343,117,7943409848.865479,30,2083835578.0992181,46,3158352114.9530034,43.103448275862064,42.15083165799124,7.706539322718841,51.724137931034484,51.528246368957774,9.421034918010491,25.64102564102564,26.23351454535413,39.31623931623932,39.76065915073105
475,local_history,22715556235.537773,57,4079183744.7166524,25,1750893748.2797337,30,2135731252.5640125,116,7869226933.13342,29,2022522129.1404974,45,3092720383.318232,43.859649122807014,42.92264967341779,7.707906115635925,52.63157894736842,52.35682887122224,9.402064516574454,25.0,25.701662263985014,38.793103448275865,39.30145120477231
476,local_history,22705372932.636677,56,4014135246.2672677,25,1750922890.5119772,30,2134563396.70273,116,7871657239.852174,29,2022590740.099384,45,3092353874.1863027,44.642857142857146,43.61893117926595,7.711491441724803,53.57142857142857,53.17617035170038,9.401137796924317,25.0,25.694598716259236,38.793103448275865,39.284661157888216
477,local_history,22697968340.213257,57,4085846394.249208,25,1750891422.4422698,30,2132946197.006496,114,7740175671.1914015,28,1960666568.778637,43,2964345892.488552,43.859649122807014,42.85260025699042,7.713868466986414,52.63157894736842,52.20328889526045,9.397079796025727,24.561403508771928,25.33103448899943,37.719298245614034,38.29817330272902
478,local_history,22639199712.41948,56,4005077971.616983,25,1750890471.1081367,30,2133245642.0636263,116,7854211269.395794,28,1960665632.6487432,42,2904830974.224321,44.642857142857146,43.716763656444975,7.73388853559001,53.57142857142857,53.26352338659625,9.422796164006469,24.137931034482758,24.96324029745093,36.206896551724135,36.984375319048205
479,local_history,22641739799.139397,53,3789634379.193745,25,1750890783.5097702,30,2132800232.8100488,117,7903802420.048152,28,1960665946.2270072,41,2842804455.6057024,47.16981132075472,46.20210311376468,7.733022281160218,56.60377358490566,56.2798417842042,9.419771853800368,23.931623931623932,24.806616385725167,35.04273504273504,35.967554659449384
480,local_history,22661310740.997368,57,4097690716.405756,25,1750860146.0524588,30,2133675383.9478912,119,8059307382.42602,29,2020220124.4928098,43,2963180290.1529007,43.859649122807014,42.72797210005655,7.726208629604627,52.63157894736842,52.07019103236325,9.415498548756867,24.369747899159663,25.06691988070917,36.134453781512605,36.76718295438586
481,local_history,22654534217.562325,58,4164571880.7402425,26,1821420779.4399195,31,2206076202.0599794,118,8014086974.721584,29,2028181350.9236836,43,2973798261.103719,44.827586206896555,43.73608696402586,8.039983351447196,53.44827586206896,52.972460681068966,9.737901388189997,24.576271186440678,25.307703264527454,36.440677966101696,37.107137350565516
482,local_history,22653275811.8436,59,4243018454.140406,27,1900393307.6433988,32,2286507743.876718,117,7965810589.0439415,29,2038722100.401003,43,2986719534.42609,45.76271186440678,44.78871181408518,8.389044142789423,54.23728813559322,53.888706084827575,10.093497129811507,24.786324786324787,25.593404181679023,36.75213675213676,37.49423239530676
483,local_history,22681562360.72714,59,4240498310.218802,28,1972589708.892686,33,2359715600.5456586,115,7858399863.280546,29,2042566827.6847177,45,3119140671.6546836,47.45762711864407,46.51787513130512,8.696886385164552,55.932203389830505,55.64712983988671,10.4036730936643,25.217391304347824,25.992146788417987,39.130434782608695,39.691804004900504
484,local_history,22686138659.428135,60,4317017422.768067,27,1900422079.7904181,33,2360905429.186552,118,8035724642.456866,29,2032739621.3589902,43,2987117185.614965,45.0,44.0216448923171,8.377018708737467,55.00000000000001,54.68834609596599,10.406819179893283,24.576271186440678,25.296282685185368,36.440677966101696,37.17296595545955
485,local_history,22695629742.500473,58,4167199132.1924925,27,1900403895.519394,33,2363777295.7822175,119,8088253053.917289,29,2030594413.656746,43,2988604169.970321,46.55172413793103,45.60386569574688,8.373435401797396,56.896551724137936,56.723406316764155,10.415120984088588,24.369747899159663,25.105475806957994,36.134453781512605,36.94993405928225
486,local_history,22706311003.43738,59,4220344245.725254,27,1900401515.3699744,32,2271811172.284999,117,7950316711.642932,29,2031502646.8066685,42,2897986172.9199605,45.76271186440678,45.02953798839686,8.369485977190584,54.23728813559322,53.829996796732736,10.005197109918393,24.786324786324787,25.552474454654256,35.8974358974359,36.451204122170026
