pool_id_bech32,pool_id_hex,active_epoch_no,margin,fixed_cost,pledge,deposit,reward_addr,owners,relays,ticker,pool_group,meta_url,meta_hash,pool_status,active_stake,retiring_epoch
pool1mldur87x0z7j5wrfw0uh04twv0jem4c0cafsl3lhexfnka2ngxh,dfdbc19fc678bd2a386973f977d56e63e59dd70fc7530fc7f7c9933b,224,0.02,340000000,1000000000,,stake1u8wclu3jq3385k43p4dk6f3lj904rafwfvjpsrltaghakxc5jn4sl,"[""stake1u8wclu3jq3385k43p4dk6f3lj904rafwfvjpsrltaghakxc5jn4sl""]","[{""dns"":null,""srv"":null,""ipv4"":""220.253.142.204"",""ipv6"":null,""port"":4001},{""dns"":null,""srv"":null,""ipv4"":""220.253.142.204"",""ipv6"":null,""port"":4002}]",,,https://pool.echosmith.io/Metadata.json,\x7b8c4c4b9076cbdd44f8751b0bcd2d035fcc4eecb043884bb65eb627ff82165d,retired,,289
pool1e8vr85ank99g6fx2r7tjel2mh2jyfppnqy6nmp8vr0arys65n05,c9d833d3b3b14a8d24ca1f972cfd5bbaa444843301353d84ec1bfa32,232,0.02,340000000,75000000000,,stake1uy39mjxy47zys3tcym8zcc8mcnz82syxwdt0ca0phqkjeps05uh5c,"[""stake1uy39mjxy47zys3tcym8zcc8mcnz82syxwdt0ca0phqkjeps05uh5c""]","[{""dns"":null,""srv"":null,""ipv4"":""142.93.247.229"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""165.22.238.231"",""ipv6"":null,""port"":3001}]",RELY,,https://reliablestaking.github.io/relyMeta.json,\x343647ed9f6cb677254d4cb08951c487c2615446e37592de43e165a8ec1ce296,registered,382353298477,
pool1s7xvt9453rruhfdc90dy02xue82mnv2lzyqgzxx8ssmcq4fc3kj,878cc596b488c7cba5b82bda47a8dcc9d5b9b15f11008118c7843780,210,0.01,340000000,340000000000,500000000,stake1uy42yjrfu20mjk6vgy8g20ytlnlz83fargdr9c5d7kc2uec3h43xu,"[""stake1uy42yjrfu20mjk6vgy8g20ytlnlz83fargdr9c5d7kc2uec3h43xu""]","[{""dns"":null,""srv"":null,""ipv4"":""159.65.145.36"",""ipv6"":null,""port"":3000},{""dns"":null,""srv"":null,""ipv4"":""128.199.159.159"",""ipv6"":null,""port"":3000},{""dns"":null,""srv"":null,""ipv4"":""142.93.150.168"",""ipv6"":null,""port"":3000},{""dns"":null,""srv"":null,""ipv4"":""91.184.220.227"",""ipv6"":null,""port"":3305}]",,,https://brothershipool.org/BSP.json,\xe371fc63d0e796ff4e3fa3940d4e454df844ce6692af3376737d1d392e441b5b,retired,,209
pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,53215c471b7ac752e3ddf8f2c4c1e6ed111857bfaa675d5e31ce8bce,411,0.04,340000000,1000000000000,,stake1uxzgkt38jyre7eta9a6j3zj3y76a7mj96wmyaqm9mg7wk4q3sjh90,"[""stake1u9y4nl4ldvpvrx62tj6zlj0hsrdqz9qtphngzl46x2efknccjnudr"",""stake1ux2hhke9tdnflm98jqadpqdtm2eqauyrh26736aj4clffwspyfpwv"",""stake1u860zx5v9tcr08rcsx7ut2rvj63w669gsg02mffk537wcxsvuh3v5""]","[{""dns"":null,""srv"":null,""ipv4"":""157.245.228.134"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""159.89.120.164"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""209.97.186.44"",""ipv6"":null,""port"":3001},{""dns"":""eu.bloompool.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",BLOOM,BLOOM,https://bloompool.io/bloom.metadata.json,\x6c62d01e3cd45f0c1f57b62ef32a3dfef6a8cde74bb76f1ea0e3e8140b1c2d6f,registered,34632712410805,
pool1jjry6f6q0swaq457ft9eclaxaskvrxnpj0v3w8edsyfryml3vj6,94864d27407c1dd0569e4acb9c7fa6ec2cc19a6193d9171f2d811232,617,0.02,340000000,50000000000,,stake1uxwlp0x4cph7hzw5mqlzzuwlg8dlc2q8nj2wgsmpvefgaucfqxe5c,"[""stake1uyz9k6xjc84hutmfqs2r3uql97pygqxe2kdxy5ykpcllp4qus0k9f"",""stake1uysngz6xq5tl5fttz47clga3zcxl9vurpwt5ezlhj3cculqzpq8je"",""stake1uylzm73cvp6hzv8dne9949asdzukryv6h3w0atzrhsrhvrshq2lpz"",""stake1uxq0e6q2tgjvnmz33u2h7gjdzhx2rssk4avvzx5645220zg7ch8s6"",""stake1uxwlp0x4cph7hzw5mqlzzuwlg8dlc2q8nj2wgsmpvefgaucfqxe5c"",""stake1u8mly6dmdyk9lr249u85jk3q42hmqpe5hcwqj9ammm0yuvccnr9p4""]","[{""dns"":""mound.adastack.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""pack.adastack.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""heap.adastack.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",STACK,,https://adastack.net/adastack.metadata.json,\x4738d104ea917353fb4d45ae060d0201f0464f2b6e59975183af6f45fba1c69b,registered,12024563643074,
pool13q0r47yq43jljm9lnwza8uz57u420wuuwllrvkalxm6vwn2dq5n,881e3af880ac65f96cbf9b85d3f054f72aa7bb9c77fe365bbf36f4c7,253,0.03,340000000,100000000000,,stake1uyexmm3x83nca2rsv9gjutsg4zdu03zyprd7cz8y2w5g2eq458hdp,"[""stake1uyexmm3x83nca2rsv9gjutsg4zdu03zyprd7cz8y2w5g2eq458hdp""]","[{""dns"":""relay-1.dapp360.co"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay-2.dapp360.co"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3002}]",,,https://dapp360.co/d360_pool.metadata.json,\x8c5142569fe25c17c472e50afdc308b3bb25e5757556e486efa762e3be6ab811,retired,,254
pool1vvh72z8dktfy2x965w0yp5psmnyv3845pmm37nerhl6jk6m2njw,632fe508edb2d24518baa39e40d030dcc8c89eb40ef71f4f23bff52b,211,0.02,340000000,50000000000,,stake1u840ft6raq7jn3v72crjfj6n6ph0eedzmfp88g3q89utpssy79hjf,"[""stake1u840ft6raq7jn3v72crjfj6n6ph0eedzmfp88g3q89utpssy79hjf""]","[{""dns"":null,""srv"":null,""ipv4"":""134.122.16.177"",""ipv6"":null,""port"":4541},{""dns"":null,""srv"":null,""ipv4"":""159.65.232.115"",""ipv6"":null,""port"":4542}]",,,https://www.adamarte.net/pool/poolmeta.json,\xf7aa57166d5d8328cedc12d45a5404e55723caa7f26599bd5aa5284bb5144b42,retired,,256
pool1pfprlfz0ywcnewjegazz05ghgcfkvu40v6edsz6yn8w362sdjr8,0a423fa44f23b13cba59474427d11746136672af66b2d80b4499dd1d,529,0.008,340000000,80000000000,,stake1uyj6rqzqre6s5q657ml4kz25p9zhz943pzsn96sgw23c3gsmvaqmy,"[""stake1uyj6rqzqre6s5q657ml4kz25p9zhz943pzsn96sgw23c3gsmvaqmy"",""stake1u9qwlnutatg4s67lpewg950r76uqnf9ywv6md9xpnf8666sp3khcw"",""stake1u8kwjhecye8eglhedmftenvq06ytwkm80z6hk8tz0q68j2g0la70g""]","[{""dns"":""relay1.cardanesia.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay2.cardanesia.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",ADI,,https://fuadiansyah.github.io/cardanesia/meta.json,\xcaae74d46df8c0183d1db2ee8cbcae8fa99efa54d0f514bce411b10fda909b22,registered,26960993454212,
pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,92fcdd76d1d9d13910cbe1930765543984e6f4ef9b7efed3cc6536a1,615,0.029,340000000,1000000000,,stake1u8lh3y74fh7walu8chef3mgmk9p4s7xwd99r3p8tvcvl9dcfm239g,"[""stake1u8lh3y74fh7walu8chef3mgmk9p4s7xwd99r3p8tvcvl9dcfm239g""]","[{""dns"":""bra-relay.cardanistas.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":8081},{""dns"":""usa-relay.cardanistas.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":8082},{""dns"":""de-relay.cardanistas.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":8083}]",CARDs,,https://stakepool.page.link/cards-metadata,\x0b6e063bfbeb47482e7ff788b2bbcde6b74cf2613152e534e4b22762bf405e34,registered,12973500686367,
pool1nudasuv0lljpe0tswcverqvlh0v4226vgnpsuxn0e9nkvnvcvne,9f1bd8718fffe41cbd70761991819fbbd9552b4c44c30e1a6fc96766,590,0.015,340000000,50000000000,,stake1u99cdqp9r4ljquk2vmuqp39jyw346mwyw04lear7d4qdayshn5d0h,"[""stake1u99cdqp9r4ljquk2vmuqp39jyw346mwyw04lear7d4qdayshn5d0h"",""stake1uxfeatwrg4f2cxnqt5al5300cs86qls26czhmv8az69nazqj7v585""]","[{""dns"":""adar1.stakit.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":30500}]",STI,STI,https://tobg.github.io/Cardano_Pool/pool_stakit-1.json,\xc387d63d1ad5e378f2d287c7bf4d2272f4f675fbd87eec9dd7f31e339b0d1e16,registered,38836244394755,
pool1pgnhp0rwruxw8mz7z2k5273dyqn4aqpujmd6lqgf3dt5z333a9w,0a2770bc6e1f0ce3ec5e12ad457a2d20275e803c96dbaf81098b5741,212,0.015,340000000,65000000000,,stake1u9nffucsvf9xr0y34jm2ap478fa5u2y6c2xzdgut0us3wtgvdl8dm,"[""stake1u9nffucsvf9xr0y34jm2ap478fa5u2y6c2xzdgut0us3wtgvdl8dm""]","[{""dns"":null,""srv"":null,""ipv4"":""68.183.76.4"",""ipv6"":null,""port"":30500}]",TOBG,,https://data.pooltool.io/md/0f88e2a3-2841-4091-8808-0180a6fc76e8,\xf1c1e4eb7b596fffd3e93d88f4361aba77ca62542f1c50f369626c09684acc28,retired,,211
pool1rjv02n5qtyden5frvyy34udlz3nqtkyu742mghcsww8nk4qycsh,1c98f54e80591b99d12361091af1bf146605d89cf555b45f10738f3b,210,0.02,340000000,75000000000,500000000,stake1u8a66l7s2sa5gl38pheswmrduzwscqqygl845tu4vtg7lks0dk4x6,"[""stake1u8a66l7s2sa5gl38pheswmrduzwscqqygl845tu4vtg7lks0dk4x6""]","[{""dns"":""relay1.leviathanpool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5859},{""dns"":""relay2.leviathanpool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5859}]",LEVI,,https://raw.githubusercontent.com/Leviathan-ada-pool/m/m/m.json,\x27a2ba1e2c4b609ad8ae68c07ddff33c89fa47dd5c9f09256bc541f8c02071d6,retired,,300
pool12fclephansjkz0qn339w7mu9jwef2ty439as08avaw7fuyk56j6,5271fc86fd9c25613c138c4aef6f8593b2952c95897b079facebbc9e,464,0.02,170000000,225000000000,,stake1u8yxtugdv63wxafy9d00nuz6hjyyp4qnggvc9a3vxh8yl0ckml2uz,"[""stake1uxvyy9z6z6fal0uqn93u0fs9k33aeew2ddngyq6p53p4q8smzq4sz"",""stake1u8yxtugdv63wxafy9d00nuz6hjyyp4qnggvc9a3vxh8yl0ckml2uz""]","[{""dns"":null,""srv"":null,""ipv4"":""194.36.145.157"",""ipv6"":null,""port"":6000},{""dns"":null,""srv"":null,""ipv4"":""152.53.18.60"",""ipv6"":null,""port"":6000}]",RDLRT,,https://rdlrt.top/meta.json,\x4773093a83d9844f29bbe8155e373b73e7c2ab34b9273f7c0283c68ac832f8b5,retired,,500
pool1d667gxendhtww73876gztgal56zhyt57rtcmev4r5a6sgcrm3v9,6eb5e41b336dd6e77a27f69025a3bfa685722e9e1af1bcb2a3a77504,261,0.033,340000000,1000000000,,stake1uywwya27xdw0c5ny6q5yg36dp395t4hefxlu9ucs9udwfrgzl8ny4,"[""stake1uywwya27xdw0c5ny6q5yg36dp395t4hefxlu9ucs9udwfrgzl8ny4""]","[{""dns"":null,""srv"":null,""ipv4"":""139.99.45.115"",""ipv6"":null,""port"":4444}]",,,https://metadata.quentinity.co/mainnet.json,\x55e7a38932111b00dda2d5b3540e65ccfb7c6ca0a3e5f8634877f994d5fc531b,retired,,266
pool15zl6h526rcp836t6l94zk5mfrqlp4tvrq87xlnthzagwjyhrlna,a0bfabd15a1e0278e97af96a2b5369183e1aad8301fc6fcd771750e9,219,0.005,340000000,1100000000,,stake1uyhdfyvdu5dhwqsr3dhryxy8mtcq2vg4wtx3j68u0mpd8gcj39zq6,"[""stake1uyhdfyvdu5dhwqsr3dhryxy8mtcq2vg4wtx3j68u0mpd8gcj39zq6""]","[{""dns"":""rausirelay2.ddns.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":9055}]",LOW,,https://raw.githubusercontent.com/rausi/file/master/low.json,\x85b361c1e51962f1296fdb875e43fa7bf9ddaf1b12b11dc39b345e9437febdca,retired,,225
pool1ww8szkqd5mxajl5yf7csff30su5k23g9dk24npwkvp8rvdsn3l9,738f01580da6cdd97e844fb104a62f87296545056d955985d6604e36,210,0.01,340000000,300000000,500000000,stake1uytk2hm9nzkrm4gykzrz7pheyxpjpe0qv9xtv64gfqzw39c9fpl04,"[""stake1uytk2hm9nzkrm4gykzrz7pheyxpjpe0qv9xtv64gfqzw39c9fpl04""]","[{""dns"":null,""srv"":null,""ipv4"":""45.119.213.248"",""ipv6"":null,""port"":3001}]",,,http://ez-exe.com/mythpool.json,\xea727bf978403bf80247af8c631e63ad367c5dc53e1ebb8b2f0bfa562399a043,retired,,284
pool1e0v3puyl9385sp8wa5gqq0dxmj97f9cf2r4weyah6ahuvxenhhy,cbd910f09f2c4f4804eeed10003da6dc8be4970950eaec93b7d76fc6,216,0.019,340000000,5000000000,,stake1uxjuz0y7jg9at8ddnep6sv5sx8deuyym8t45yeh4qna5pvcmyyndd,"[""stake1uxjuz0y7jg9at8ddnep6sv5sx8deuyym8t45yeh4qna5pvcmyyndd""]","[{""dns"":""rausirelay1.ddns.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":9044}]",RAUSI,,https://raw.githubusercontent.com/rausi/file/master/rausi.json,\xa824be0dd66b89cf3fee5130f38384175dab1fdf63db1994cb8fe3801dd74e13,retired,,276
pool1mn6relcs7dn2fqzfq5yjlwxa49d900p5sdpw62jlx45k2djgwe4,dcf43cff10f366a4804905092fb8dda95a57bc348342ed2a5f356965,534,0,170000000,12059000000,,stake1uxk0ua0p5vkrh97clhjw2v96d5f26dp7wcdszdgedzsqcqshe8dx3,"[""stake1uxk0ua0p5vkrh97clhjw2v96d5f26dp7wcdszdgedzsqcqshe8dx3""]","[{""dns"":""relay0.crimsonpool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5100},{""dns"":""relay1.crimsonpool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5101},{""dns"":""relay2.crimsonpool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5102}]",RED,,https://crimsonpool.com/cp0.metadata.json,\x73eba8f089e5d273c864c44032f755fd24058cc97b269055a64d0879d40328d7,registered,19432334104372,
pool1pf6yhzdr9vpct5rc3dtwersl4lyuglp80l4jc67kf2qj29xjg2u,0a744b89a32b0385d0788b56ec8e1fafc9c47c277feb2c6bd64a8125,473,0.01,340000000,1000000000,,stake1u9uqu2d57dq2rk2gx50jc2yqed62snyvexm4v7dvc0j7d4gj0zma9,"[""stake1u9uqu2d57dq2rk2gx50jc2yqed62snyvexm4v7dvc0j7d4gj0zma9""]","[{""dns"":null,""srv"":null,""ipv4"":""54.205.218.196"",""ipv6"":null,""port"":6000}]",TAVN,,https://adavn.com/tavn.json,\xeff14576542cd8a17b98a5052c6819d3dcca16479146e579acc9d8c7e4a28e2d,registered,1847073002073,
pool15txd36fltfgc63qq0yxtpqt88eu76s0yhugn9a6q7f4zspq6k5f,a2ccd8e93f5a518d4400790cb081673e79ed41e4bf1132f740f26a28,547,0.0199,170000000,500000000000,,stake1uxus4m54pvw0ts5vdrkvff37nh95y56rk93e3f3lwmcqv2swsrxwr,"[""stake1u9hhqnjy36k5y6ljw84cqlc3n4jzjmn7yx6ucvp625ec4qswxrp3w"",""stake1uxus4m54pvw0ts5vdrkvff37nh95y56rk93e3f3lwmcqv2swsrxwr""]","[{""dns"":""relay.armadastakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5100}]",ARM1,,https://raw.githubusercontent.com/maneav/m/master/ARM1.json,\x14d8229d009e9ecfb7523ffe80816785fdd8b5b573895cde534e6fb40173f5dd,registered,12338791742858,
pool1q7ukp0ajfusagaqy8arsxnkk97yl3tqa8aal3sts5tw8kuq4jlw,07b960bfb24f21d474043f47034ed62f89f8ac1d3f7bf8c170a2dc7b,253,0,340000000,1300000000,,stake1ux207ahuuludjzugqn8mwm8errwu7ufejkchzwy8qn2r7xsry3zys,"[""stake1ux207ahuuludjzugqn8mwm8errwu7ufejkchzwy8qn2r7xsry3zys""]","[{""dns"":null,""srv"":null,""ipv4"":""173.164.75.189"",""ipv6"":null,""port"":3000},{""dns"":null,""srv"":null,""ipv4"":""173.164.75.189"",""ipv6"":null,""port"":2020}]",PDX,,https://data.pooltool.io/md/ed943380-c4d5-4bba-8cf9-ff773367a06a,\x08360c151994a52bdec2c0cf6efb9bb28348634b6253d580fc567f9cfbadb2f6,retired,,420
pool1rmwclmeutcdd7f0sktcevwa6ewaphxezgeqk5hcfswvpkaq2hmg,1edd8fef3c5e1adf25f0b2f1963bbacbba1b9b2246416a5f0983981b,263,0.02,340000000,1000000000,,stake1uxqndjc9wyghyg7r9fqe78jpxqy9ncfyl95j03g8zj8yf6c8mj2xv,"[""stake1uxqndjc9wyghyg7r9fqe78jpxqy9ncfyl95j03g8zj8yf6c8mj2xv""]","[{""dns"":""relay0.eu.crimsonpool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5100},{""dns"":""relay1.eu.crimsonpool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5101},{""dns"":""relay2.eu.crimsonpool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5102}]",,,http://crimsonpool.com/cp1.metadata.json,\x239bab3c6ab570000fb75196995e647b68271784711fed7173d9a5f6c9e92765,retired,,306
pool140x77a7cz2j689lmxf836qpjtc3y83rka28v6gpswxdw2mag62e,abcdef77d812a5a397fb324f1d00325e2243c476ea8ecd2030719ae5,213,0.0299,340000000,250000000000,,stake1uxj52qf2qlg0az3gflg4jafc2lfm0jsl307k5wymqzrvwwc97y30w,"[""stake1uytpf8fksuqszgacpfhgdpvpa2phu0r72hyjat9mlahfvdqtqgvv3"",""stake1uyeh76xywvdga4au7fyyzsgzpl90me3z82yhxhnnh444xqgsnlgp2""]","[{""dns"":""relays-mainnet.poolunder.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6900}]",UNDR,,https://www.poolunder.com/undr.json,\xfda06dacf6e4771f38385166e847c61c461fabe10b519502e8b1b7fb959c85ec,registered,6341095749210,
pool14wf6e8l64wktss9f30tjzm5th8u85vlc3sc4ulw87tfqkhdl3x6,ab93ac9ffaabacb840a98bd7216e8bb9f87a33f88c315e7dc7f2d20b,348,0.039,340000000,910000000000,,stake1uyu90esa8yzxapslhzmafj47lkdzsaad4l23dntat2w990swrje8k,"[""stake1uyu90esa8yzxapslhzmafj47lkdzsaad4l23dntat2w990swrje8k""]","[{""dns"":null,""srv"":null,""ipv4"":""121.200.31.27"",""ipv6"":null,""port"":5001},{""dns"":null,""srv"":null,""ipv4"":""121.200.31.27"",""ipv6"":null,""port"":5002}]",THRIV,,https://cardanostakingpool.com/poolmeta.json,\x4c8e551a63dddfc9af5dbb6d48f09e7c1db40ccb7570d2c4a950f7c35bd97867,retired,,528
pool1mn0ydnu5tt4w80y3dxdsajddhdz03p6mudk8vlh55r5exqywxhh,dcde46cf945aeae3bc91699b0ec9adbb44f8875be36c767ef4a0e993,212,0.01,340000000,1000000,,stake1uylc7nzl5aez5874kydkwv6jnll79at4wlrmncaezhrsqtc9g2n9f,"[""stake1uylc7nzl5aez5874kydkwv6jnll79at4wlrmncaezhrsqtc9g2n9f""]","[{""dns"":""relay-ap-mum-1.indiastakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":9999},{""dns"":""relay-us-nv-2.indiastakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":9999},{""dns"":""relay-eu-ff-3.indiastakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":9999}]",,,https://raw.githubusercontent.com/asingh1988/pool/master/p.json,\x0600cb5cbc75549370a5b64abd8f42b67192e43096acbba1959b2412b312a91b,registered,1865490,
pool1qpuzf5kcxrmuf6qg2nnu9cs7hj2d6ke3fwz58l7rlefcy50caaa,007824d2d830f7c4e80854e7c2e21ebc94dd5b314b8543ffc3fe5382,433,0.03,340000000,107000000119,,stake1u8v98tyy7snljvjj385hcgrr56fh356j9dpjty4ctjkq9rcg49u4d,"[""stake1u9egg4uu4gulmt7j5vcdxmzqzh7t5recx7s0vypgwksv6nqpke8ht"",""stake1u8v98tyy7snljvjj385hcgrr56fh356j9dpjty4ctjkq9rcg49u4d""]","[{""dns"":""relay1.pool.anfra.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay2.pool.anfra.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay4.pool.anfra.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3002}]",ANFRA,,https://www.2072productions.com/doc/poolMetaData.json,\x196b26ab292429ab85470da0fd82f3c7453bd921f5a2e294af8b8f1a3fad9e1e,registered,280981069506,
pool138e249zh9l93azsf2pf7wyhxyayzcxdhsrg3vqpfx665c8xa348,89f2aa94572fcb1e8a095053e712e627482c19b780d116002936b54c,210,0.01,340000000,500000000,500000000,stake1ux0yskwxhvmkv57fupd2wf24qnh35nu30qlpauaesx7nqjqrret37,"[""stake1ux0yskwxhvmkv57fupd2wf24qnh35nu30qlpauaesx7nqjqrret37""]","[{""dns"":null,""srv"":null,""ipv4"":""23.251.157.123"",""ipv6"":null,""port"":8002}]",LGND,gnode01.github.io,https://raw.githubusercontent.com/gnode01/LND/master/pmeta.json,\x67f334742b896c0f79429a69a214c31f480481fc4ca1dde2cc291eea90c15561,registered,53694740,
pool1kh0cu3ka6f7twrv9fa22gyyfe5a8ks8ttmvzjgmd9mn4vd2t5ef,b5df8e46ddd27cb70d854f54a41089cd3a7b40eb5ed829236d2ee756,212,0,340000000,135000000000,,stake1uyjvhj06ucx00lyvs5pm5zmrjfwc7lsend3u55n8aygq8lc7lx5p6,"[""stake1uyjvhj06ucx00lyvs5pm5zmrjfwc7lsend3u55n8aygq8lc7lx5p6""]","[{""dns"":null,""srv"":null,""ipv4"":""52.59.126.19"",""ipv6"":null,""port"":3001}]",JOEY,,https://joeystakepool.s3-us-west-2.amazonaws.com/joey.json,\xa53578436bc5a799c1723fc9f1cf7e3d969c6118f024d1c75472a70c4165eef8,retired,,216
pool1q0memmdw4ktr88fkma53tqgkaqeq3wfc476le59rped4cu8tn4h,03f79dedaead96339d36df69158116e83208b938afb5fcd0a30e5b5c,288,0,340000000,25000000000,,stake1u9r2mxltrjvsevu2g24s9ajjczxukydadlre6rlvayk3znq4n02yt,"[""stake1u9r2mxltrjvsevu2g24s9ajjczxukydadlre6rlvayk3znq4n02yt""]","[{""dns"":null,""srv"":null,""ipv4"":""35.192.104.196"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""62.171.132.72"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""194.233.65.252"",""ipv6"":null,""port"":3001}]",JOEY,,https://joeystakepool.com/meta/joey-meta-2021.json,\x50d6a679a5eec06a3d68f43c4e0f5449b58290aa065776242c19bfc16da2e174,registered,2808189474068,
pool1z033qtxzsn7c9az4fzz8z0ewnynzcuq2dy54v6tfyqz5vfjkmv0,13e3102cc284fd82f4554884713f2e99262c700a6929566969200546,219,0.02,340000000,100000000,,stake1u8sn0q80dtk7wclhrsxw66gx6l4zess8wnxutghatzw0uhgvvmg83,"[""stake1u8sn0q80dtk7wclhrsxw66gx6l4zess8wnxutghatzw0uhgvvmg83""]","[{""dns"":""relay1.tiliaio.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":7856},{""dns"":""relay2.tiliaio.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":7856}]",TILIA,,https://tiliaio.com/poolTilia.metadata.json,\x9e45f50d0d528d7e54193e7d90d7b82140c0a922d111b7eb3197906f2d4e4f79,registered,1313172885,
pool1wm8vnvdqpy0hhwrwfzru0lf75pknq6pnw6garlzzqks8x0ptz57,76cec9b1a0091f7bb86e4887c7fd3ea06d3068337691d1fc4205a073,211,0.03,340000000,80000000000,,stake1u85x9gqdkxr9gllnlnkh20sv82m7asfcllusgzc4uk4x0pqqxtzvm,"[""stake1u85x9gqdkxr9gllnlnkh20sv82m7asfcllusgzc4uk4x0pqqxtzvm""]","[{""dns"":null,""srv"":null,""ipv4"":""134.209.106.49"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""128.199.111.113"",""ipv6"":null,""port"":3002}]",TOA,,https://raw.githubusercontent.com/tavitas/toa/master/toa.json,\x96222f9932a30a365a6424834a12e4f62220dfa2c3b5161954ed82faa5c1309e,retired,,247
pool13xh3tgwzhr3hn25v5m2dnvqnfcmnzghcfah5t7kzufkywuy7w7v,89af15a1c2b8e379aa8ca6d4d9b0134e373122f84f6f45fac2e26c47,303,0.01,340000000,100000000000,,stake1uxly9av62r4y5t2tcs4a3c6606zc9nw6e05r4wjzkdwfv0cry5pj0,"[""stake1uxly9av62r4y5t2tcs4a3c6606zc9nw6e05r4wjzkdwfv0cry5pj0""]","[{""dns"":""relays-adavn-1.stakings.club"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":15001},{""dns"":""relays-adavn-2.stakings.club"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":15001}]",,,https://adavn.stakings.club/meta.json,\x30532c5edfaf80620fdeec3bf9a3a67f6a8f054846e640885e91d3baed6e488d,registered,66805098525,
pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr,f059ed9ef469a045d29c0f48799fb6cab08c0abbc0fd1f736a5fced5,600,0.025,170000000,5000000000,,stake1uyhy7920rzj004hz6sa7afpjv4m40rrneeezn7567lqcyjgeyv6cv,"[""stake1u8rx0ccctw6qcvt6tuge4dtt7rrx4e9a2ur5ynykeks9kfq83wf3d""]","[{""dns"":null,""srv"":null,""ipv4"":""94.130.191.208"",""ipv6"":null,""port"":3001}]",MEDIA,,https://tinyurl.com/5b7vvxcs,\xa8d17fcd3b1b61344c05b9edbcd6d538e953e423ce9956ccd8cb9b13b22392c7,registered,594342246878,
