epoch_no,pool_cnt,total_pool_rewards_ada,total_active_stake_ada,pools_with_observed_pledge,pledge_met_pool_cnt,pledge_unmet_pool_cnt,reward_from_unmet_ada,active_stake_from_unmet_ada,blocks_from_unmet,pledge_met_share_pct,pledge_unmet_share_pct,reward_share_from_unmet_pct,active_stake_share_from_unmet_pct,median_margin_rate,median_margin_pct,median_fixed_cost_ada,pct_fixed_cost_340,median_pledge_coverage_ratio,update_cnt,registration_update_cnt,deregistration_update_cnt,distinct_updated_pool_cnt
324,3107,13186218.620316006,23354498909.628216,3002,2532,470,578693.9586929999,1019523793.4389695,901,84.3437708194537,15.656229180546303,4.388627060993863,4.365427823495955,0.015,1.5,340.0,86.35339555841648,1.05392829222,128,128,0,92
325,3112,13293759.029492991,23417671451.02196,3010,2545,465,550923.2668779999,982747029.7139086,868,84.5514950166113,15.448504983388705,4.1442248626272224,4.196604396681041,0.015,1.5,340.0,86.40745501285348,1.050594774625,95,95,0,77
326,3123,13163367.637814045,23301004853.80228,3021,2553,468,597034.4474050001,1061719478.9767188,1021,84.50844091360477,15.491559086395235,4.535575270950541,4.556539452432526,0.015,1.5,340.0,86.39129042587255,1.053241548,84,84,0,69
327,3125,13021473.446550999,23258804977.03405,3021,2552,469,580085.9470640002,993069889.2942574,925,84.47533929162529,15.52466070837471,4.454841070367867,4.269651386968606,0.015,1.5,340.0,86.304,1.0553528853,93,93,0,75
328,3126,13101999.204939995,23216173396.125942,3021,2552,469,538717.1311870001,996786070.2446159,858,84.47533929162529,15.52466070837471,4.11171701936817,4.29349855911633,0.015,1.5,340.0,86.37236084452975,1.0555793995333334,107,107,0,87
329,3145,13683146.934837997,24598636428.762444,3018,2546,472,554258.482556,1011058869.7567637,836,84.36050364479787,15.63949635520212,4.050665283326231,4.110223234059279,0.015,1.5,340.0,86.6772655007949,1.0578732946775,90,90,0,69
330,3154,13886548.296328042,24587384093.65376,3021,2548,473,575735.068518,1004411954.4215074,872,84.34293280370738,15.657067196292617,4.145991186810901,4.0850704190233715,0.015,1.5,340.0,86.71528218135701,1.0553793625,79,79,0,66
331,3160,13911977.298951011,24665771640.296295,3028,2551,477,590280.368133,999197505.2958479,896,84.24702774108323,15.752972258916778,4.242965291335748,4.050947685186001,0.015,1.5,340.0,86.83544303797468,1.056508447255,85,85,0,75
332,3156,13732572.41369399,24727842768.797054,3025,2552,473,582382.65801,1006228532.0379002,882,84.36363636363636,15.636363636363637,4.24088539616404,4.069212755217024,0.015,1.5,340.0,86.91381495564005,1.0566564568833334,96,96,0,72
333,3147,13622488.520384002,24714063915.931484,3015,2542,473,524515.084798,987307592.568488,796,84.3117744610282,15.688225538971809,3.850361730994614,3.9949220651324677,0.015,1.5,340.0,86.97171909755322,1.0596306768,66,66,0,54
334,3156,13589913.826807,24776127551.43985,3023,2548,475,524449.2595119999,993912005.8142892,797,84.2871319880913,15.712868011908702,3.859106585926168,4.011571234248544,0.015,1.5,340.0,87.00887198986058,1.0626274929908677,83,83,0,53
335,3149,13700662.400166001,24769119181.72966,3014,2538,476,568196.1923189999,999275803.5310731,864,84.20703384207033,15.79296615792966,4.147216942679469,4.034361481324555,0.015,1.5,340.0,86.94823753572562,1.0657795455549999,88,88,0,73
336,3149,13674550.911891999,24767062828.320576,3013,2535,478,529579.3732530001,993870245.2456372,811,84.13541320942582,15.864586790574178,3.8727368574309398,4.012870852449928,0.015,1.5,340.0,86.97999364877738,1.06455268615,75,75,0,60
337,3152,13821976.457357986,24753443176.758488,3016,2539,477,566778.316137,1039992885.9390771,871,84.184350132626,15.815649867374004,4.100559119642266,4.201406965943015,0.015,1.5,340.0,86.92893401015228,1.0621347455199999,59,59,0,51
338,3148,13620806.186167004,24621517986.831455,3014,2536,478,578346.9189030001,1052805110.8643405,897,84.14067684140677,15.85932315859323,4.24605497646943,4.2759553307290865,0.015,1.5,340.0,86.9440914866582,1.06000968855,66,66,0,50
339,3147,13648550.797000993,24682659914.204533,3015,2536,479,567305.7360100002,1024262572.825154,880,84.11276948590381,15.887230514096185,4.156527271266447,4.149725258077655,0.015,1.5,340.0,86.97171909755322,1.062755786990099,78,78,0,64
340,3141,13436000.777016992,24476700813.527348,3011,2525,486,556407.9947839996,1013901702.903141,868,83.8591829956825,16.140817004317505,4.141172689836143,4.14231358477363,0.015,1.5,340.0,86.97866921362623,1.06216404324,54,54,0,49
341,3142,13511678.916543003,24555840771.80778,3012,2528,484,559560.43926,1019549442.126787,874,83.93094289508632,16.06905710491368,4.1413094754265,4.151963077140154,0.015,1.5,340.0,86.9191597708466,1.0662568291799999,58,58,0,46
342,3129,13716120.854541995,24660991673.7675,3000,2516,484,631032.6613529999,1079746408.6435726,982,83.86666666666667,16.133333333333333,4.60066419686028,4.3783576221394425,0.015,1.5,340.0,86.8328539469479,1.0682771886260332,67,67,0,41
343,3122,13613280.466860967,24538091587.04569,2992,2502,490,637263.63581,1100707245.2952876,999,83.62299465240642,16.37700534759358,4.6811908221629706,4.485708439838003,0.015,1.5,340.0,86.86739269698911,1.0658368980310606,37,37,0,31
344,3114,13455611.103739008,24602095926.151264,2985,2495,490,590940.258393,1107426394.7914586,931,83.58458961474037,16.415410385259634,4.391775697417348,4.50134979603221,0.015,1.5,340.0,86.80154142581888,1.06428829,38,38,0,34
345,3116,13614180.767446006,24677704327.308292,2979,2487,492,567279.56222,1041286936.9717283,889,83.48439073514602,16.51560926485398,4.1668284850195985,4.219545396771136,0.015,1.5,340.0,86.81001283697047,1.0680430627333333,55,55,0,50
346,3112,13279187.916984996,24637590261.789734,2976,2481,495,564715.2916989999,1064762669.2904601,896,83.36693548387096,16.633064516129032,4.252634236591306,4.32169971972378,0.015,1.5,340.0,86.8573264781491,1.0660387246060608,69,69,0,61
347,3112,12490577.401691006,24669825450.454876,2976,2481,495,573898.3808980001,1005313363.307219,903,83.36693548387096,16.633064516129032,4.594650530889823,4.07507286716,0.015,1.5,340.0,86.92159383033419,1.0686268375159091,46,46,0,42
348,3110,12866010.684859999,24670614381.38148,2975,2482,493,553071.5371930001,1015430957.9298204,873,83.42857142857143,16.57142857142857,4.298702610622139,4.1159532642046806,0.015,1.5,340.0,86.97749196141478,1.0694782378475696,58,58,0,47
349,3101,13337448.163934994,24435357519.567112,2966,2472,494,592002.8939849999,1082754279.7623625,945,83.34457181389077,16.65542818610924,4.43865188234283,4.431096532536202,0.015,1.5,340.0,86.93969687197678,1.072770094633098,44,44,0,32
350,3098,13299548.24812501,24444238585.04716,2965,2476,489,589571.2736270002,1097290113.7627246,947,83.50758853288364,16.49241146711636,4.433017292223583,4.488951905558435,0.015,1.5,340.0,87.05616526791479,1.0719837649428572,48,48,0,45
351,3098,13235213.087358017,24456415918.186268,2965,2476,489,596556.3720919999,1095897357.0264351,955,83.50758853288364,16.49241146711636,4.507342406612383,4.4810219154455275,0.015,1.5,340.0,87.08844415752098,1.0745218096153846,44,44,0,34
352,3099,12975445.62866802,24441961174.746616,2966,2477,489,593777.6141730001,1095145982.1652746,954,83.5131490222522,16.486850977747807,4.576163556657389,4.480597830655165,0.015,1.5,340.0,87.12487899322362,1.0761920156064355,33,33,0,31
353,3097,12632044.492741987,24453012636.354958,2964,2472,492,561334.3845969995,1169563169.1901617,969,83.40080971659918,16.599190283400812,4.443733434595851,4.782900113711717,0.015,1.5,340.0,87.21343235389087,1.0779400175792562,46,46,0,34
354,3093,12890758.50046299,24463445965.412773,2960,2472,488,579300.3359320001,1094837837.162625,934,83.51351351351352,16.486486486486488,4.493919701553587,4.475403173823275,0.015,1.5,340.0,87.22922728742321,1.0765277513,66,66,0,58
355,3101,13119312.669872016,24525857119.151546,2962,2473,489,583401.3898780001,1124439857.407761,946,83.49088453747467,16.50911546252532,4.446889898567311,4.584711767442036,0.016,1.6,340.0,87.1654305062883,1.0771138615189129,44,44,0,38
356,3101,13033062.277377006,24492895353.990475,2961,2476,485,577473.6346509999,1098328939.3787525,937,83.62039851401553,16.379601485984466,4.430836148564929,4.4842756379139495,0.016,1.6,340.0,87.1976781683328,1.070935294875,56,56,0,42
357,3103,12976224.629449012,24507422389.30373,2963,2473,490,561618.5362830001,1100209951.0838182,912,83.46270671616605,16.53729328383395,4.3280580625001654,4.4892928093653985,0.0175,1.7500000000000002,340.0,87.14147599097647,1.0738050401,46,46,0,38
358,3105,13257210.477184987,24552945219.532307,2964,2471,493,608057.2451890003,1093807796.1698513,987,83.36707152496626,16.632928475033737,4.586615308216137,4.4548944592590365,0.0175,1.7500000000000002,340.0,87.11755233494364,1.0748259265964286,45,45,0,40
359,3105,13179037.80669601,24623552540.37236,2963,2469,494,588314.5120139999,1086733314.9503825,955,83.32770840364495,16.672291596355045,4.464017181247396,4.413389632420395,0.0177,1.77,340.0,87.05314009661835,1.0761548888,49,49,0,34
360,3114,13260675.920503013,24636399918.286034,2973,2476,497,562021.471704,1046311198.4311712,918,83.2828792465523,16.717120753447695,4.238256594711207,4.247013370060456,0.018,1.7999999999999998,340.0,87.02633269107257,1.0761548888,56,56,0,55
361,3120,13291518.185890002,24732308831.147827,2976,2476,500,581502.1276870002,1116189204.2984312,950,83.1989247311828,16.801075268817204,4.37498651060276,4.513081297499829,0.018,1.7999999999999998,340.0,86.98717948717949,1.0760596077689497,54,54,0,44
362,3122,13267908.236510996,24724295922.90816,2977,2462,515,592270.02557,1138631755.332896,987,82.700705408129,17.29929459187101,4.463929166620064,4.605315188279651,0.018,1.7999999999999998,340.0,86.96348494554773,1.072781642972,44,44,0,40
363,3120,13275852.067430984,24782466023.48011,2974,2457,517,562743.4275339999,1106028425.502243,969,82.61600537995965,17.38399462004035,4.238849790399153,4.462947409891889,0.0175,1.7500000000000002,340.0,86.92307692307692,1.0736322542375,68,68,0,50
364,3122,13152929.72141003,25054390221.57303,2976,2461,515,568355.7494130002,1112776540.8471153,972,82.69489247311827,17.30510752688172,4.321134237399931,4.441443319937443,0.0176,1.76,340.0,86.86739269698911,1.07545015845,59,59,0,48
365,3123,13153025.109964985,25043681533.090954,2977,2467,510,574105.6379349999,1109088073.845361,992,82.86865972455492,17.13134027544508,4.364818231055048,4.428614348812455,0.018,1.7999999999999998,340.0,86.87159782260647,1.0782700709775,59,59,0,42
366,3116,13123735.300704012,25028585125.722538,2970,2466,504,543754.869822,1153584098.2482264,958,83.03030303030303,16.969696969696972,4.14329348590893,4.609066363334528,0.018,1.7999999999999998,340.0,86.8421052631579,1.08231994634,37,37,0,32
367,3117,13020545.368952012,25065995673.156605,2972,2466,506,535584.0878890002,1093565735.493552,928,82.97442799461642,17.02557200538358,4.11337676504796,4.362746047485603,0.018,1.7999999999999998,340.0,86.91049085659289,1.079656609821951,47,47,0,35
368,3121,13145526.180028008,25069171797.357857,2977,2471,506,539354.113961,1075906534.1892169,880,83.00302317769567,16.996976822304333,4.102948079632145,4.291751410402042,0.018,1.7999999999999998,340.0,86.89522588913809,1.0778198276585123,55,55,0,44
369,3119,13141802.069504984,25153834365.1088,2978,2474,504,537101.3026489998,1074735071.0549645,875,83.07588985896575,16.92411014103425,4.086968437116562,4.2726490739151215,0.018,1.7999999999999998,340.0,86.8868226995832,1.0778888169799998,64,64,0,53
370,3123,13179440.432220984,25170337993.63893,2981,2473,508,559841.413806,1074828356.1728294,913,82.95873867829587,17.041261321704127,4.247839023857982,4.270218208609121,0.018,1.7999999999999998,340.0,86.90361831572207,1.0807634932,39,39,0,35
371,3114,12994945.440287024,25107902330.817505,2972,2466,506,553547.466323,1051902860.3146832,906,82.97442799461642,17.02557200538358,4.259713662258928,4.189529043306716,0.018,1.7999999999999998,340.0,86.92999357739242,1.0816644572525793,20,20,0,19
372,3112,13018029.287496982,25087226705.234264,2969,2461,508,527066.186455,1013014907.9033777,868,82.88986190636578,17.11013809363422,4.0487402110948905,4.037970875800391,0.018,1.7999999999999998,340.0,86.88946015424165,1.0833564192800529,40,40,0,36
373,3115,12998498.017756011,25090663550.263504,2965,2458,507,501421.29437299987,951524621.9830767,826,82.90050590219225,17.099494097807757,3.857532567901737,3.7923453880640148,0.018,1.7999999999999998,340.0,86.86998394863564,1.0830118350340137,51,51,0,45
374,3126,12829222.048495999,25097784395.98756,2969,2459,510,474783.28667699994,958745933.8868169,784,82.82249915796565,17.177500842034355,3.7007956124094057,3.8200421151123356,0.018,1.7999999999999998,340.0,86.88419705694179,1.0814051415282064,68,68,0,60
375,3145,12739261.456015006,25174903471.204334,2972,2461,511,546313.892141,1074251073.7519155,902,82.80619111709287,17.19380888290713,4.288426719455161,4.267150716111662,0.0189,1.8900000000000001,340.0,86.99523052464228,1.0805831794570793,41,41,0,32
376,3150,12602281.034687027,25272403210.02359,2977,2462,515,519470.530087,1073098691.530632,859,82.700705408129,17.29929459187101,4.122035754139971,4.2461284058059725,0.0189,1.8900000000000001,340.0,87.04761904761905,1.07979034053,61,61,0,47
377,3145,12823518.368026005,25197315592.27245,2973,2458,515,537654.0853709999,1075599956.8709085,892,82.67743020517996,17.322569794820048,4.192718955443458,4.268708517508806,0.0189,1.8900000000000001,340.0,87.12241653418124,1.0818674058200795,42,42,0,38
378,3147,12744672.40182901,25116738054.461662,2972,2453,519,548812.7879869998,1062602467.2936205,918,82.53701211305518,17.46298788694482,4.306213378291613,4.230654733068982,0.0187,1.87,340.0,87.16237686685733,1.0822420716438255,45,45,0,37
379,3145,12658294.573765984,25058875481.57262,2969,2452,517,528471.2747019998,1052007115.8658403,885,82.58672953856518,17.413270461434827,4.174901062874963,4.198141758753093,0.0189,1.8900000000000001,340.0,87.15421303656598,1.083272291722143,42,42,0,37
380,3148,12833705.850105997,25065309972.207092,2974,2456,518,526080.707004,1051834582.3877212,883,82.58238063214526,17.41761936785474,4.0992111954915575,4.196375722279182,0.0189,1.8900000000000001,340.0,87.16645489199492,1.0838273472068651,52,52,0,44
381,3147,12625046.840916011,25090595813.78864,2971,2457,514,529807.6581730001,997718212.8329697,890,82.69942780208684,17.300572197913162,4.196480732696909,3.976462815939467,0.019,1.9,340.0,86.97171909755322,1.087822733,39,39,0,36
382,3144,12675978.64719499,25079111896.910122,2968,2447,521,532212.9410759999,1102369503.2971504,929,82.44609164420486,17.553908355795148,4.198594490325769,4.395568343203445,0.019,1.9,340.0,86.76844783715013,1.08866300095,60,60,0,55
383,3147,12608693.393370993,25226159003.727356,2968,2450,518,520724.6051010001,1051797190.1307298,875,82.54716981132076,17.452830188679243,4.129885538931183,4.169470231180731,0.0189,1.8900000000000001,340.0,86.81283762313315,1.0888202300307328,54,54,0,43
384,3128,12725838.243849011,25363740356.767868,2946,2426,520,541093.7653850002,1055499381.6140448,907,82.3489477257298,17.651052274270196,4.251930246296631,4.161450033659579,0.018,1.7999999999999998,340.0,86.70076726342711,1.0904113596529483,40,40,0,33
385,3128,12812841.685086997,25388654503.848225,2947,2424,523,531671.0579919999,1053734679.2777524,891,82.2531387852053,17.746861214794706,4.149517109938364,4.150415608349923,0.018,1.7999999999999998,340.0,86.70076726342711,1.091119426,39,39,0,37
386,3128,12487041.159332013,25107872285.168644,2948,2422,526,512673.755096,1057719334.0622481,870,82.15739484396201,17.84260515603799,4.105646394164887,4.2126999932489255,0.018,1.7999999999999998,340.0,86.66879795396419,1.0876795006535,27,27,0,21
387,3123,12698219.39918198,25418973672.435833,2944,2421,523,511379.158071,1056513876.6527803,860,82.2350543478261,17.764945652173914,4.027172172690157,4.1563986424772805,0.018,1.7999999999999998,340.0,86.6474543707973,1.08703458399,40,40,0,33
388,3126,12742169.255311012,25427056571.85636,2946,2420,526,502451.262105,997980021.9848666,847,82.14528173794976,17.854718262050238,3.943216041456797,3.9248743525016145,0.01815,1.815,340.0,86.62827895073576,1.0814593947680824,45,45,0,34
389,3142,12501415.426940976,25480925138.421543,2959,2433,526,470740.2901039999,997940805.2883188,794,82.22372423115918,17.776275768840826,3.7654959380802473,3.9164229707796934,0.017849999999999998,1.7849999999999997,340.0,86.69637173774666,1.089524688441873,69,69,0,60
390,3136,12559504.372368008,25522388224.360863,2954,2430,524,518905.0770770001,1064123456.8071803,876,82.26134055517942,17.73865944482058,4.131572884505188,4.169372581643771,0.017,1.7000000000000002,340.0,86.7984693877551,1.0889094945766669,82,82,0,70
391,3133,12650621.378956031,25528807081.252354,2951,2425,526,528062.31045,1072966842.2025334,894,82.17553371738394,17.82446628261606,4.174200575858016,4.20296506134237,0.0175,1.7500000000000002,340.0,86.84966485796362,1.08656116,69,69,0,51
392,3134,12291080.91121,25527915779.761406,2952,2427,525,499461.18406800006,1151231952.6866815,885,82.21544715447155,17.784552845528456,4.063606672806699,4.5096981775511065,0.01895,1.8950000000000002,340.0,86.8219527760051,1.085314627045,58,58,0,53
393,3131,12380329.56681501,25470229362.739735,2948,2418,530,516105.220923,1071447996.5006533,900,82.02170963364993,17.978290366350066,4.1687518747998435,4.206668032868479,0.019,1.9,340.0,86.84126477163845,1.0763187322749999,55,55,0,43
394,3122,12199379.401543984,25488557413.70413,2939,2408,531,481048.8955060001,1045154686.395179,821,81.93263014630827,18.06736985369173,3.943224320452869,4.100485835393898,0.019,1.9,340.0,86.73926969891096,1.0782586046833333,40,40,0,37
395,3123,12300766.221967002,25227525931.32743,2940,2404,536,532171.4891979999,1053440085.9168863,920,81.7687074829932,18.231292517006803,4.326327966851654,4.175756627044942,0.019,1.9,340.0,86.67947486391292,1.07622776,46,46,0,35
396,3121,12256764.317003004,25227033187.95084,2938,2401,537,507197.79631999996,1045103209.8453963,879,81.7222600408441,18.277739959155888,4.13810515729994,4.142790799294495,0.0189,1.8900000000000001,340.0,86.67093880166613,1.075964904628179,43,43,0,41
397,3122,12142590.146432992,25226742158.734383,2939,2400,539,505445.34641899995,1051179000.5208161,879,81.66042871725077,18.339571282749233,4.16258261477663,4.166923314578142,0.019,1.9,340.0,86.67520819987188,1.07565178651,53,53,0,37
398,3124,12177940.831603015,25191424718.540997,2940,2397,543,491299.6811440002,1021252659.8130257,882,81.53061224489797,18.46938775510204,4.034341174240449,4.053969440884299,0.019,1.9,340.0,86.68373879641486,1.0762004799999998,45,45,0,39
399,3118,12011810.146459999,24933592431.810272,2934,2398,536,482290.6142829999,959755002.4988699,853,81.73142467620995,18.26857532379005,4.015136839514033,3.84924476937553,0.019,1.9,340.0,86.56189865298268,1.0762665800825688,33,33,0,29
400,3120,11932956.144408008,24723813844.048306,2936,2398,538,461179.32838099997,983468872.4103762,823,81.6757493188011,18.32425068119891,3.8647534005822743,3.977820244942201,0.019,1.9,340.0,86.6025641025641,1.0760683722681788,39,39,0,35
401,3113,11756029.438343003,24624938957.043167,2928,2387,541,474688.89268099994,1002719242.8940661,871,81.52322404371584,18.476775956284154,4.03783348085854,4.071966410325946,0.019,1.9,340.0,86.57243816254417,1.0762462400000001,37,37,0,33
402,3107,11899670.302152988,24636696730.207344,2922,2378,544,449595.373847,1001263729.3521072,829,81.38261464750171,18.61738535249829,3.7782170634228027,4.064115170620442,0.019,1.9,340.0,86.61087866108787,1.0790532424363637,25,25,0,19
403,3104,11677739.808600988,24548497878.810303,2925,2384,541,431182.745935,985150184.9780898,781,81.5042735042735,18.495726495726494,3.692347603235873,4.013077255649311,0.019,1.9,340.0,86.53350515463917,1.0851819511,28,28,0,26
404,3092,11496486.243777985,24344075637.969955,2913,2370,543,507922.05576400005,1075713658.4451826,945,81.35942327497425,18.640576725025745,4.418063441243994,4.418790322715601,0.019,1.9,340.0,86.61060802069858,1.0829190565454545,44,44,0,38
405,3082,11336983.639039995,24343646388.238266,2907,2363,544,493282.830572,1094622706.426453,926,81.28654970760235,18.71345029239766,4.351094138244436,4.496543734529945,0.019,1.9,340.0,86.50227125243349,1.0801399849333333,58,58,0,41
406,3084,11127591.83913898,23852951996.36432,2910,2362,548,497147.6143139999,1091005084.5960531,961,81.16838487972508,18.831615120274915,4.467701740868919,4.573878674481652,0.019,1.9,340.0,86.4461738002594,1.08065076897,51,51,0,40
407,3082,11308089.24289701,23803294025.775032,2908,2358,550,478619.4995639998,1062928860.9308231,926,81.08665749656122,18.91334250343879,4.232540876564419,4.465469610129786,0.019,1.9,340.0,86.40493186242699,1.0794902418019512,59,59,0,39
408,3083,11224084.541949004,23823562870.11176,2909,2356,553,518792.90618499985,1039532848.2598804,982,80.99003093846683,19.009969061533173,4.622140043992524,4.363465086760987,0.019,1.9,340.0,86.34446967239701,1.08185516498,43,43,0,37
409,3091,10931643.080502998,23308171278.006115,2918,2360,558,509628.58260799997,1062213974.6644031,987,80.87731322823852,19.12268677176148,4.661957757447661,4.557260035525488,0.019,1.9,340.0,86.41216434810741,1.08127758395,31,31,0,29
410,3087,10876810.464465989,23407071901.31579,2913,2359,554,445169.396467,1001596695.7344561,859,80.98180569859251,19.018194301407483,4.092830319341748,4.279034558261655,0.019,1.9,340.0,86.32977000323939,1.0798138294,55,55,0,47
411,3086,10719317.741626998,23152102274.859123,2913,2356,557,484809.4761600001,1002241732.8043799,948,80.87881908685203,19.12118091314796,4.522764301288589,4.328944822832416,0.019,1.9,340.0,86.35774465327285,1.0794020757524752,34,34,0,30
412,3082,10332830.798513006,23113327351.010166,2908,2350,558,464690.589928,998748513.5258821,912,80.81155433287482,19.188445667125173,4.497224419806366,4.321093619963946,0.019,1.9,340.0,86.3724853990915,1.0809449766733334,32,32,0,30
413,3079,10569358.977010014,23094499841.876003,2905,2347,558,477374.063863,1009250856.1378287,940,80.79173838209984,19.20826161790017,4.5165848269640785,4.370091853246412,0.019,1.9,340.0,86.35920753491393,1.0798016941227273,21,21,0,21
414,3076,10432050.592288999,22295045136.549706,2904,2344,560,457318.0581709999,934768743.2294989,934,80.71625344352617,19.28374655647383,4.383779144140973,4.192719671587801,0.019,1.9,340.0,86.31339401820546,1.081291320480363,21,21,0,20
415,3106,10206760.561608993,22038246193.16702,2936,2373,563,429996.1646019999,964873140.4983674,889,80.8242506811989,19.17574931880109,4.212856390688325,4.378175704369467,0.0199,1.9900000000000002,340.0,85.47971667739859,1.0831319838741496,76,76,0,68
416,3103,10683106.919542009,22759595184.076767,2933,2369,564,451330.36395,960152226.8991265,905,80.77054210705762,19.22945789294238,4.224710726468596,4.218670056007301,0.0199,1.9900000000000002,340.0,85.49790525298098,1.08621346,29,29,0,29
417,3104,10582186.126684012,22842302638.51478,2935,2373,562,404706.9658559999,898915955.4386032,814,80.85178875638842,19.148211243611584,3.8244173841876767,3.9353123442245543,0.0199,1.9900000000000002,340.0,85.50257731958763,1.08621346,33,33,0,26
418,3093,10582061.511285983,22760011177.229538,2924,2362,562,425274.6631240001,905550239.0245461,859,80.77975376196991,19.220246238030096,4.018826224648534,3.9786897817102664,0.0199,1.9900000000000002,340.0,85.35402521823472,1.084765452068,64,64,0,62
419,3097,10367131.960412996,22729170693.675724,2928,2359,569,429919.3128590001,965299431.8768728,871,80.56693989071039,19.433060109289617,4.146945505281997,4.246962834176182,0.0199,1.9900000000000002,340.0,85.30836293186955,1.0835187110971427,42,42,0,40
420,3092,10317212.520973008,22735339826.891167,2923,2359,564,446680.6382410001,962223895.6824913,905,80.70475538829969,19.29524461170031,4.329470167770412,4.232282882107533,0.0199,1.9900000000000002,340.0,85.34928848641657,1.085795110148,35,35,0,30
421,3091,10436340.383421015,22754191715.16417,2919,2356,563,494218.11183099996,1015988494.3692313,1003,80.71257279890374,19.287427201096268,4.735549950211532,4.46506079885115,0.0199,1.9900000000000002,340.0,85.34454868974441,1.08772377805,22,22,0,19
422,3096,10474706.793609992,22738857806.901493,2924,2349,575,449016.871156,964171961.5311732,914,80.33515731874145,19.66484268125855,4.286677231193899,4.240195218770119,0.0199,1.9900000000000002,340.0,85.33591731266151,1.0831319838741496,38,38,0,37
423,3093,10388379.744143983,22773418178.320267,2919,2345,574,424822.1506770001,902431944.7686383,865,80.3357314148681,19.664268585131893,4.089397587881555,3.962654783319841,0.0199,1.9900000000000002,340.0,85.58034270934368,1.0814779405940593,57,57,0,50
424,3095,10424508.390161,22711253346.60051,2922,2347,575,385014.8596629999,847433770.5178794,789,80.32169746748802,19.678302532511978,3.693362269499344,3.7313386345748545,0.0199,1.9900000000000002,340.0,85.62197092084006,1.085286548595,50,50,0,42
425,3095,10402733.377931995,22676707531.012207,2921,2350,571,404023.28829200007,847273705.2735478,830,80.45190003423485,19.548099965765147,3.883818546662758,3.7363171179715278,0.0199,1.9900000000000002,340.0,85.62197092084006,1.0838511968,51,51,0,29
426,3095,10373390.303916018,22732516900.65618,2921,2348,573,379707.8178910001,849867491.5994871,780,80.38343033207805,19.616569667921947,3.660402305962189,3.7385543154482614,0.0199,1.9900000000000002,340.0,85.58966074313409,1.0856788064,58,58,0,39
427,3099,10227281.991073012,22579357645.29601,2925,2345,580,376238.872861,911199706.8861504,832,80.17094017094017,19.82905982905983,3.6787767579832447,4.035543088516435,0.0199,1.9900000000000002,340.0,85.6082607292675,1.084044027553,52,52,0,47
428,3093,10248970.628191007,22632865782.292988,2919,2344,575,385533.138566,921374246.5372584,857,80.3014731072285,19.698526892771497,3.7616766849301473,4.07095705599113,0.0199,1.9900000000000002,340.0,85.67733591981894,1.080233423504902,48,48,0,43
429,3103,10252616.343126003,22662176862.96537,2930,2349,581,394031.72396599996,924385012.7388049,876,80.17064846416382,19.829351535836178,3.8432309449498083,4.078977135905417,0.0199,1.9900000000000002,340.0,85.75572027070577,1.0764333108875,66,66,0,54
430,3104,10240644.983483002,22686201305.546085,2932,2350,582,397464.418652,956516854.1489196,879,80.15006821282401,19.84993178717599,3.88124399677037,4.216293601851626,0.019995,1.9994999999999998,340.0,85.72809278350515,1.0687157885585,55,55,0,47
431,3105,10167310.35935101,22674711468.93432,2932,2350,582,376913.25573,895722237.8166153,786,80.15006821282401,19.84993178717599,3.707108786969878,3.9503137186279402,0.0199,1.9900000000000002,340.0,85.70048309178743,1.0725851204444443,54,54,0,46
432,3103,9836461.702010022,22695615637.522026,2928,2346,582,396426.487884,911137603.3034439,853,80.12295081967213,19.87704918032787,4.0301736528186005,4.014597435273294,0.02,2.0,340.0,85.65903963905897,1.0733007333166666,41,41,0,36
433,3097,10164507.535878979,22739705233.01699,2923,2342,581,398940.060628,909284407.0625782,834,80.12316113581936,19.876838864180638,3.9248341271803837,3.9986640008962815,0.02,2.0,340.0,85.63125605424604,1.07621522,35,35,0,31
434,3099,10221529.777569,22870877219.04097,2924,2344,580,417427.5550499999,909052760.4928709,869,80.1641586867305,19.835841313269494,4.083807063459705,3.9747175055272748,0.02,2.0,340.0,85.7050661503711,1.0778188573892562,37,37,0,32
435,3099,10158413.447151022,22726035890.48704,2922,2336,586,417484.408879,917795712.8822488,883,79.94524298425736,20.05475701574264,4.109740276382288,4.038520916295972,0.02,2.0,340.0,85.6727976766699,1.0786240089999999,15,15,0,13
436,3088,10202194.634174997,22679217241.34798,2911,2342,569,373420.966455,957964619.7627025,841,80.45345242184816,19.546547578151838,3.660202337290507,4.223975675916071,0.0199,1.9900000000000002,340.0,85.55699481865285,1.080581475631579,32,32,0,32
437,3081,10182073.586237978,22701589918.36632,2901,2339,562,389763.41666899994,911106627.2197198,865,80.62736987245778,19.372630127542227,3.827937535197168,4.013404481783036,0.0199,1.9900000000000002,340.0,85.55663745537163,1.0848083965933333,20,20,0,20
438,3080,10058038.717146002,22737914126.995117,2900,2338,562,401536.63175199996,969472342.871143,886,80.62068965517241,19.379310344827587,3.992196123360491,4.263681960695581,0.0199,1.9900000000000002,340.0,85.64935064935065,1.085322146387,48,48,0,41
439,3079,10184197.06710101,22801871441.552044,2899,2332,567,420869.38329599996,989156709.8299674,924,80.44153156260779,19.558468437392204,4.132573049431406,4.338050551532445,0.0199,1.9900000000000002,340.0,85.64468983436181,1.0862123799285714,24,24,0,20
